full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Cristhian Mosquera,Arsenal,Defender,55,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,17.3,0,0,0,0
Bukayo Saka,Arsenal,Midfielder,95,80.25,0.35,0.34,0.08,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,10.7,0,0,0,0
Declan Rice,Arsenal,Midfielder,75,96.02,0.11,0.24,0.09,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,21.9,0,0,0,0
Eberechi Eze,Arsenal,Midfielder,65,64.92,0.22,0.12,0.05,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,3.3,0,0,0,0
Martin Ødegaard,Arsenal,Midfielder,65,62.36,0.08,0.33,0.0,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,2.9,0,0,0,0
Noni Madueke,Arsenal,Midfielder,65,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.4,0,0,0,0
Mikel Merino Zazón,Arsenal,Midfielder,60,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,1.3,0,0,0,0
Gabriel Martinelli Silva,Arsenal,Midfielder,65,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.3,0,0,0,0
Martín Zubimendi Ibáñez,Arsenal,Midfielder,55,88.89,0.09,0.03,0.12,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,1.5,0,0,0,0
Max Dowman,Arsenal,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Christian Nørgaard,Arsenal,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Ethan Nwaneri,Arsenal,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Fábio Ferreira Vieira,Arsenal,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Reiss Nelson,Arsenal,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Viktor Gyökeres,Arsenal,Forward,75,69.6,0.55,0.11,0.2,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,13.3,0,0,0,0
Kai Havertz,Arsenal,Forward,75,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,4.1,0,0,0,0
Gabriel Fernando de Jesus,Arsenal,Forward,60,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,0.3,0,0,0,0
Christos Tzolis,Arsenal,Midfielder,65,86.175,0.07,0.07,0.15,0.0,0,0,2.04,0.87,1.5295,1.5284999999999997,0,1,1,0,0,0,0,0,0,1.2,0,0,0,0
Emiliano Martínez Romero,Aston Villa,Goalkeeper,50,98.51,0.0,0.01,0.06,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,4.4,0,0,0,0
Marco Bizot,Aston Villa,Goalkeeper,45,92.54,0.0,0.0,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Lucas Digne,Aston Villa,Defender,45,66.56,0.03,0.15,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,1.4,0,0,0,0
Ezri Konsa Ngoyo,Aston Villa,Defender,45,99.22,0.03,0.02,0.0,0.03,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,18.4,0,0,0,0
Matty Cash,Aston Villa,Defender,45,96.51,0.04,0.1,0.27,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,7.9,0,0,0,0
Tyrone Mings,Aston Villa,Defender,45,85.88,0.1,0.05,0.07,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Pau Torres,Aston Villa,Defender,45,88.84,0.08,0.0,0.05,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Lamare Bogarde,Aston Villa,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Ian Maatsen,Aston Villa,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.6,0,0,0,0
Victor Lindelöf,Aston Villa,Defender,45,61.31,0.01,0.06,0.0,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Andrés García,Aston Villa,Defender,40,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,1.5,0,0,0,0
Kosta Nedeljkovic,Aston Villa,Defender,40,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.4,0,0,0,0
Emiliano Buendía Stati,Aston Villa,Midfielder,60,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.8,0,0,0,0
Evann Guessand,Aston Villa,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0
Leon Bailey,Aston Villa,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
John McGinn,Aston Villa,Midfielder,55,82.26,0.12,0.2,0.2,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,2.8,0,0,0,0
Ross Barkley,Aston Villa,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Boubacar Kamara,Aston Villa,Midfielder,50,88.52,0.07,0.05,0.31,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Amadou Onana,Aston Villa,Midfielder,50,79.69,0.14,0.03,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0
Samuel Iling-Junior,Aston Villa,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0
Bradley Burrowes,Aston Villa,Midfielder,45,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,1.1,0,0,0,0
George Hemmings,Aston Villa,Midfielder,45,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Alysson Edward Franco da Rocha dos Santos,Aston Villa,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0
Johan Manzambi,Aston Villa,Midfielder,60,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,2.8,0,0,0,0
Joao Gomes,Aston Villa,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.3,0,0,0,0
Ollie Watkins,Aston Villa,Forward,80,87.33,0.58,0.09,0.12,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,12.1,0,0,0,0
Tammy Abraham,Aston Villa,Forward,55,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0
Alejandro Garnacho Ferreyra,Aston Villa,Midfielder,60,86.175,0.07,0.07,0.15,0.0,0,0,1.48,1.49,1.54,1.41,0,1,0,0,0,0,0,0,0,1.1,0,0,0,0
Đorđe Petrović,Bournemouth,Goalkeeper,45,100.0,0.0,0.0,0.08,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,3.5,0,0,0,0
Fraser Forster,Bournemouth,Goalkeeper,40,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,3.1,0,0,0,0
Will Dennis,Bournemouth,Goalkeeper,40,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
James Hill,Bournemouth,Defender,55,80.46,0.04,0.06,0.21,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,1.4,0,0,0,0
Adrien Truffert,Bournemouth,Defender,55,99.15,0.05,0.12,0.13,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,4.6,0,0,0,0
Bafodé Diakité,Bournemouth,Defender,50,78.77,0.0,0.01,0.07,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Veljko Milosavljevic,Bournemouth,Defender,50,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Adam Smith,Bournemouth,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Julián Araujo Zúñiga,Bournemouth,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Julio Soler Barreto,Bournemouth,Defender,40,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.6,0,0,0,0
Rayan Vitor Simplício Rocha,Bournemouth,Midfielder,65,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,3.4,0,0,0,0
Marcus Tavernier,Bournemouth,Midfielder,60,90.82,0.3,0.2,0.19,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,1.5,0,0,0,0
Alex Scott,Bournemouth,Midfielder,60,87.54,0.11,0.09,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,1.6,0,0,0,0
Justin Kluivert,Bournemouth,Midfielder,60,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.9,0,0,0,0
Lewis Cook,Bournemouth,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Ben Gannon-Doak,Bournemouth,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Tyler Adams,Bournemouth,Midfielder,50,80.22,0.05,0.06,0.4,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.7,0,0,0,0
David Brooks,Bournemouth,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Ryan Christie,Bournemouth,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Alex Tóth,Bournemouth,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0
Amine Adli,Bournemouth,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Junior Kroupi,Bournemouth,Midfielder,75,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,11.2,0,0,0,0
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,60,86.73,0.38,0.1,0.06,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,1.9,0,0,0,0
Enes Ünal,Bournemouth,Forward,55,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Álvaro Rodríguez,Bournemouth,Forward,60,86.175,0.07,0.07,0.15,0.0,0,0,1.76,1.49,2.09,1.22,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0
Caoimhín Kelleher,Brentford,Goalkeeper,50,100.0,0.0,0.0,0.03,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,5.5,0,0,0,0
Hákon Rafn Valdimarsson,Brentford,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Nathan Collins,Brentford,Defender,55,94.16,0.09,0.07,0.21,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,2.0,0,0,0,0
Sepp van den Berg,Brentford,Defender,50,95.76,0.11,0.07,0.07,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.7,0,0,0,0
Keane Lewis-Potter,Brentford,Midfielder,55,60.15,0.15,0.13,0.05,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.5,0,0,0,0
Kristoffer Ajer,Brentford,Defender,45,74.44,0.05,0.04,0.2,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.6,0,0,0,0
Michael Kayode,Brentford,Defender,45,98.53,0.03,0.09,0.22,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,4.6,0,0,0,0
Rico Henry,Brentford,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.2,0,0,0,0
Aaron Hickey,Brentford,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Ethan Pinnock,Brentford,Defender,45,91.67,0.0,0.0,0.27,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Kim Ji-soo,Brentford,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Jannik Schuster,Brentford,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Kevin Schade,Brentford,Midfielder,60,88.29,0.38,0.15,0.19,0.03,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,2.4,0,0,0,0
Dango Ouattara,Brentford,Midfielder,65,79.97,0.34,0.23,0.2,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,1.4,0,0,0,0
Mikkel Damsgaard,Brentford,Midfielder,55,70.2,0.13,0.28,0.0,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.7,0,0,0,0
Mathias Jensen,Brentford,Midfielder,55,69.69,0.06,0.21,0.12,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Vitaly Janelt,Brentford,Midfielder,50,63.16,0.05,0.24,0.51,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Antoni Milambo,Brentford,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Fábio Freitas Gouveia Carvalho,Brentford,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Jordan Henderson,Brentford,Midfielder,50,67.19,0.03,0.15,0.28,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Yehor Yarmoliuk,Brentford,Midfielder,50,80.45,0.05,0.04,0.24,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,1.5,0,0,0,0
Josh Dasilva,Brentford,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Jaidon Anthony,Brentford,Midfielder,60,83.39,0.18,0.14,0.13,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.2,0,0,0,0
Igor Thiago Nascimento Rodrigues,Brentford,Forward,80,96.26,0.67,0.09,0.19,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,15.9,0,0,0,0
Kaye Furo,Brentford,Forward,45,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.9,0,0,0,0
Callum Wilson,Brentford,Forward,55,86.175,0.07,0.07,0.15,0.0,0,0,1.74,1.56,1.23,1.46,0,1,1,0,0,0,0,0,0,0.4,0,0,0,0
Bart Verbruggen,Brighton,Goalkeeper,45,100.0,0.0,0.0,0.08,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,16.8,0,0,0,0
Carl Rushworth,Brighton,Goalkeeper,45,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.5,0,0,0,0
Jason Steele,Brighton,Goalkeeper,40,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,5.1,0,0,0,0
Ferdi Kadıoğlu,Brighton,Defender,45,94.44,0.06,0.06,0.17,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,3.1,0,0,0,0
Olivier Boscagli,Brighton,Defender,45,74.17,0.0,0.02,0.22,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Maxim De Cuyper,Brighton,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,1.7,0,0,0,0
Lewis Dunk,Brighton,Defender,45,95.32,0.04,0.02,0.32,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.7,0,0,0,0
Diego Coppola,Brighton,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Igor Julio dos Santos de Paulo,Brighton,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
João Pedro Loureiro da Costa,Brighton,Defender,45,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Michael Svoboda,Brighton,Defender,50,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Mitoma Kaoru,Brighton,Midfielder,60,76.58,0.25,0.19,0.26,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.3,0,0,0,0
Yankuba Minteh,Brighton,Midfielder,60,78.76,0.18,0.22,0.11,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.7,0,0,0,0
Jack Hinshelwood,Brighton,Midfielder,60,72.96,0.24,0.12,0.0,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.3,0,0,0,0
Pascal Groß,Brighton,Midfielder,55,95.61,0.07,0.18,0.11,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,3.3,0,0,0,0
Georginio Rutter,Brighton,Forward,55,61.94,0.15,0.23,0.1,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.7,0,0,0,0
Matt O'Riley,Brighton,Midfielder,55,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Diego Gómez Amarilla,Brighton,Midfielder,50,75.9,0.26,0.09,0.37,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,2.0,0,0,0,0
Facundo Buonanotte,Brighton,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Yasin Ayari,Brighton,Midfielder,55,73.49,0.1,0.07,0.05,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.6,0,0,0,0
Mats Wieffer,Brighton,Defender,50,82.14,0.09,0.13,0.37,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.3,0,0,0,0
Carlos Baleba,Brighton,Midfielder,50,60.65,0.03,0.04,0.27,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.6,0,0,0,0
Harry Howell,Brighton,Midfielder,45,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.3,0,0,0,0
Tom Watson,Brighton,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Nehemiah Oriola,Brighton,Midfielder,45,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.2,0,0,0,0
Zadok Yohanna,Brighton,Midfielder,50,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Danny Welbeck,Brighton,Forward,60,68.65,0.5,0.09,0.2,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,2.9,0,0,0,0
Stefanos Tzimas,Brighton,Forward,55,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.1,0,0,0,0
Charalampos Kostoulas,Brighton,Forward,55,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.3,0,0,0,0
Evan Ferguson,Brighton,Forward,50,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0
Pascal Struijk,Brighton,Defender,50,96.08,0.09,0.03,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,0.5,0,0,0,0
Luka Vušković,Brighton,Defender,50,86.175,0.07,0.07,0.15,0.0,0,0,1.54,1.41,1.48,1.49,0,1,1,0,0,0,0,0,0,2.7,0,0,0,0
Morgan Rogers,Chelsea,Midfielder,75,99.13,0.19,0.2,0.19,0.0,0,0,1.9,1.53,1.3,1.6,0,1,0,0,0,0,0,0,0,32.6,0,0,0,0
Robert Lynch Sánchez,Chelsea,Goalkeeper,50,96.95,0.0,0.03,0.12,0.03,0,0,1.9,1.53,1.3,1.6,0,1,0,0,0,0,0,0,0,2.0,0,0,0,0
Filip Jörgensen,Chelsea,Goalkeeper,50,81.11,0.0,0.0,0.0,0.0,0,0,1.9,1.53,1.3,1.6,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0
Reece James,Chelsea,Defender,55,73.83,0.06,0.19,0.19,0.0,0,0,1.9,1.53,1.3,1.6,0,1,0,0,0,0,0,0,0,8.1,0,0,0,0
