full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
James Garner,Everton,Midfielder,52,99.91,0.06,0.16,0.31,0.0,4.09,3.17,1.34,1.59,1.1,1.61,12,37,1,10,6,0.04,180,1,6.0,3.9,845.6,890.8,227.0,196.5
Jack Grealish,Everton,Midfielder,63,91.39,0.17,0.25,0.11,0.05,1.49,1.11,1.34,1.59,1.1,1.61,12,37,1,10,0,0.0,0,0,6.0,5.6,374.2,520.5,397.0,129.2
Bernd Leno,Fulham,Goalkeeper,50,100.0,0.0,0.0,0.08,0.0,1.25,0.11,1.29,1.64,0.95,1.82,20,37,0,11,6,0.0,180,0,5.0,2.4,786.0,0.0,0.0,78.5
Antonee Robinson,Fulham,Defender,49,72.44,0.01,0.07,0.28,0.0,5.16,2.96,1.29,1.64,0.95,1.82,20,37,0,11,2,0.04,180,0,5.0,0.8,302.6,304.3,59.0,66.7
Joachim Andersen,Fulham,Defender,45,97.04,0.05,0.02,0.22,0.03,8.87,1.41,1.29,1.64,0.95,1.82,20,37,0,11,1,0.05,141,0,5.0,3.3,790.6,131.0,148.0,107.0
Calvin Bassey,Fulham,Defender,44,92.98,0.05,0.02,0.19,0.0,5.13,2.22,1.29,1.64,0.95,1.82,20,37,0,11,3,0.0,180,0,5.0,0.9,543.4,139.7,115.0,80.2
Timothy Castagne,Fulham,Defender,43,66.23,0.07,0.09,0.22,0.0,5.43,1.85,1.29,1.64,0.95,1.82,20,37,0,11,3,0.15,172,0,5.0,0.2,336.0,247.2,170.0,75.5
Issa Diop,Fulham,Defender,43,63.64,0.01,0.0,0.29,0.0,6.08,0.85,1.29,1.64,0.95,1.82,20,37,0,11,1,0.0,45,0,5.0,0.1,125.8,6.5,14.0,14.7
Jorge Cuenca Barreno,Fulham,Defender,43,75.24,0.0,0.05,0.47,0.0,9.47,1.55,1.29,1.64,0.95,1.82,20,37,0,11,0,0.0,0,0,5.0,0.1,244.6,47.1,14.0,30.7
Kenny Tete,Fulham,Defender,45,91.16,0.04,0.05,0.1,0.0,5.03,3.27,1.29,1.64,0.95,1.82,20,37,0,11,0,0.0,0,0,5.0,0.2,416.0,214.1,108.0,73.9
Alex Iwobi,Fulham,Midfielder,61,95.14,0.07,0.13,0.12,0.0,1.35,1.03,1.29,1.64,0.95,1.82,20,37,0,11,0,0.0,0,0,5.0,1.1,486.2,684.9,275.0,144.7
Ryan Sessegnon,Fulham,Midfielder,54,75.31,0.1,0.11,0.0,0.0,4.76,2.38,1.29,1.64,0.95,1.82,20,37,0,11,0,0.0,0,0,5.0,0.1,413.8,225.0,229.0,86.7
Harry Wilson,Fulham,Midfielder,59,89.25,0.19,0.18,0.23,0.0,2.25,0.95,1.29,1.64,0.95,1.82,20,37,0,11,4,0.03,124,0,5.0,19.1,688.8,648.2,585.0,192.2
Sander Berge,Fulham,Midfielder,49,94.11,0.04,0.06,0.16,0.0,2.89,1.79,1.29,1.64,0.95,1.82,20,37,0,11,0,0.0,0,0,5.0,0.1,422.8,328.7,93.0,84.8
Saša Lukić,Fulham,Midfielder,49,72.93,0.13,0.11,0.49,0.0,3.13,2.41,1.29,1.64,0.95,1.82,20,37,0,11,2,0.04,180,0,5.0,0.1,295.8,417.6,172.0,88.4
Raúl Jiménez Rodríguez,Fulham,Forward,60,71.34,0.49,0.08,0.21,0.0,1.76,1.43,1.29,1.64,0.95,1.82,20,37,0,11,2,0.1,72,1,5.0,1.9,479.4,330.4,722.0,152.6
Karl Darlow,Leeds,Goalkeeper,40,100.0,0.0,0.0,0.05,0.0,1.4,0.05,1.59,1.43,1.54,1.41,7,37,1,14,4,0.0,180,0,3.0,6.7,443.4,0.0,0.0,44.6
Jayden Bogle,Leeds,Defender,44,92.32,0.06,0.11,0.2,0.0,3.58,2.05,1.59,1.43,1.54,1.41,7,37,1,14,5,0.0,90,0,3.0,0.5,422.6,327.4,212.0,96.5
Pascal Struijk,Leeds,Defender,42,95.96,0.09,0.03,0.16,0.0,8.04,1.17,1.59,1.43,1.54,1.41,7,37,1,14,2,0.09,145,0,3.0,2.2,685.4,160.2,272.0,111.8
Jaka Bijol,Leeds,Defender,39,83.72,0.04,0.07,0.16,0.0,8.95,1.25,1.59,1.43,1.54,1.41,7,37,1,14,10,0.0,180,0,3.0,1.1,482.4,83.0,235.0,80.1
Gabriel Gudmundsson,Leeds,Defender,38,92.26,0.03,0.11,0.14,0.03,4.06,2.22,1.59,1.43,1.54,1.41,7,37,1,14,0,0.0,0,0,3.0,2.6,442.6,363.7,158.0,96.4
Joe Rodon,Leeds,Defender,39,93.4,0.06,0.01,0.1,0.0,7.27,1.14,1.59,1.43,1.54,1.41,7,37,1,14,2,0.18,180,0,3.0,2.9,664.0,116.1,238.0,102.2
Brenden Aaronson,Leeds,Midfielder,54,75.11,0.21,0.21,0.08,0.0,1.37,1.92,1.59,1.43,1.54,1.41,7,37,1,14,3,0.0,80,0,3.0,1.0,470.0,458.1,477.0,140.4
Ethan Ampadu,Leeds,Midfielder,49,99.33,0.06,0.03,0.27,0.0,4.41,2.39,1.59,1.43,1.54,1.41,7,37,1,14,11,0.09,180,0,3.0,0.6,561.4,364.3,162.0,109.2
Ilia Gruev,Leeds,Midfielder,47,63.29,0.05,0.1,0.21,0.0,2.73,1.57,1.59,1.43,1.54,1.41,7,37,1,14,0,0.0,0,0,3.0,0.1,199.4,171.0,64.0,43.2
Anton Stach,Leeds,Midfielder,48,92.02,0.11,0.23,0.12,0.0,3.14,2.43,1.59,1.43,1.54,1.41,7,37,1,14,12,0.32,161,0,3.0,2.1,640.2,902.2,314.0,185.8
Lucas Estella Perri,Leeds,Goalkeeper,44,100.0,0.0,0.0,0.12,0.0,1.0,0.0,1.59,1.43,1.54,1.41,7,37,1,14,0,0.0,0,0,3.0,0.3,322.4,0.0,0.0,32.2
Dominic Calvert-Lewin,Leeds,Forward,58,86.57,0.61,0.05,0.07,0.0,1.62,0.35,1.59,1.43,1.54,1.41,7,37,1,14,13,1.27,180,1,3.0,13.1,575.8,283.4,981.0,183.0
Noah Okafor,Leeds,Midfielder,55,63.17,0.36,0.13,0.17,0.0,1.68,1.33,1.59,1.43,1.54,1.41,7,37,1,14,10,0.33,64,0,3.0,1.4,438.8,275.0,435.0,115.0
James Justin,Leeds,Defender,40,70.58,0.13,0.1,0.21,0.0,6.25,2.63,1.59,1.43,1.54,1.41,7,37,1,14,6,0.04,180,0,3.0,2.2,441.4,175.3,206.0,82.5
Alisson Becker,Liverpool,Goalkeeper,54,100.0,0.0,0.0,0.04,0.0,1.48,0.0,1.74,1.39,1.42,1.49,5,37,0,4,0,0.0,0,0,5.0,5.1,468.4,0.1,0.0,46.7
Giorgi Mamardashvili,Liverpool,Goalkeeper,41,96.3,0.0,0.0,0.0,0.0,1.16,0.12,1.74,1.39,1.42,1.49,5,37,0,4,3,0.0,95,0,5.0,0.6,237.2,0.0,0.0,23.7
Freddie Woodman,Liverpool,Goalkeeper,39,77.78,0.0,0.0,0.0,0.0,1.7,0.0,1.74,1.39,1.42,1.49,5,37,0,4,2,0.0,90,0,5.0,0.3,83.8,0.0,0.0,8.4
Milos Kerkez,Liverpool,Defender,56,75.59,0.05,0.07,0.17,0.0,3.72,1.71,1.74,1.39,1.42,1.49,5,37,0,4,4,0.0,124,0,5.0,2.9,424.6,403.6,139.0,97.0
Virgil van Dijk,Liverpool,Defender,61,100.0,0.12,0.01,0.11,0.0,8.69,0.64,1.74,1.39,1.42,1.49,5,37,0,4,4,0.29,183,0,5.0,29.9,1057.4,202.5,449.0,170.9
Ibrahima Konaté,Liverpool,Defender,54,96.5,0.06,0.02,0.18,0.0,7.17,1.61,1.74,1.39,1.42,1.49,5,37,0,4,4,0.0,164,0,5.0,3.8,750.6,146.6,96.0,99.6
Conor Bradley,Liverpool,Defender,49,71.26,0.02,0.11,0.47,0.0,4.46,1.84,1.74,1.39,1.42,1.49,5,37,0,4,0,0.0,0,0,5.0,0.1,157.4,105.2,62.0,32.3
Mohamed Salah,Liverpool,Midfielder,140,92.13,0.37,0.25,0.04,0.0,0.48,0.7,1.74,1.39,1.42,1.49,5,37,0,4,0,0.0,0,1,5.0,13.7,497.6,710.6,741.0,194.9
Florian Wirtz,Liverpool,Midfielder,83,85.7,0.26,0.2,0.04,0.0,0.96,1.23,1.74,1.39,1.42,1.49,5,37,0,4,2,0.06,90,0,5.0,8.5,519.2,904.1,636.0,205.9
Cody Gakpo,Liverpool,Midfielder,73,84.67,0.31,0.22,0.1,0.0,1.19,0.98,1.74,1.39,1.42,1.49,5,37,0,4,9,0.53,171,0,5.0,5.6,532.4,681.4,803.0,201.6
Alexis Mac Allister,Liverpool,Midfielder,61,79.46,0.13,0.1,0.22,0.0,2.22,1.75,1.74,1.39,1.42,1.49,5,37,0,4,4,0.04,183,0,5.0,1.8,444.2,499.4,317.0,125.7
Dominik Szoboszlai,Liverpool,Midfielder,70,99.87,0.13,0.21,0.24,0.03,2.77,1.53,1.74,1.39,1.42,1.49,5,37,0,4,16,0.32,183,1,5.0,13.0,800.6,1182.1,383.0,236.5
Curtis Jones,Liverpool,Midfielder,54,60.07,0.09,0.14,0.1,0.0,2.32,1.86,1.74,1.39,1.42,1.49,5,37,0,4,4,0.0,183,0,5.0,0.1,333.8,375.4,189.0,89.8
Ryan Gravenberch,Liverpool,Midfielder,54,93.24,0.04,0.07,0.16,0.0,3.45,1.74,1.74,1.39,1.42,1.49,5,37,0,4,13,0.1,182,0,5.0,3.7,673.8,471.8,196.0,133.8
Hugo Ekitiké,Liverpool,Forward,90,72.82,0.59,0.12,0.0,0.0,1.6,0.55,1.74,1.39,1.42,1.49,5,37,0,4,0,0.0,0,0,5.0,15.9,525.8,307.2,739.0,156.2
Antoine Semenyo,Man City,Midfielder,81,98.44,0.36,0.12,0.2,0.0,1.4,1.31,2.13,1.18,1.77,1.48,6,37,0,2,12,0.31,180,0,2.0,47.2,880.8,577.8,995.0,245.3
James Trafford,Man City,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.67,2.13,1.18,1.77,1.48,6,37,0,2,0,0.0,0,0,2.0,0.9,100.2,0.0,0.0,10.1
Marc Guéhi,Man City,Defender,51,100.0,0.14,0.08,0.18,0.0,6.74,1.32,2.13,1.18,1.77,1.48,6,37,0,2,15,0.15,180,0,2.0,32.8,888.4,303.6,398.0,159.1
Rayan Aït-Nouri,Man City,Defender,57,67.43,0.05,0.16,0.19,0.0,2.91,3.1,2.13,1.18,1.77,1.48,6,37,0,2,6,0.05,90,0,2.0,4.1,190.4,215.9,88.0,49.4
Joško Gvardiol,Man City,Defender,58,89.22,0.12,0.03,0.13,0.0,5.63,1.13,2.13,1.18,1.77,1.48,6,37,0,2,1,0.06,57,0,2.0,3.2,365.0,109.0,218.0,69.3
Abdukodir Khusanov,Man City,Defender,54,73.94,0.04,0.04,0.14,0.0,6.33,1.75,2.13,1.18,1.77,1.48,6,37,0,2,6,0.02,90,0,2.0,0.7,288.6,109.6,21.0,42.1
Matheus Nunes,Man City,Defender,53,93.43,0.02,0.1,0.16,0.0,4.38,1.82,2.13,1.18,1.77,1.48,6,37,0,2,6,0.0,147,0,2.0,2.9,681.8,541.2,129.0,135.6
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,91.2,0.02,0.02,0.13,0.0,6.63,0.57,2.13,1.18,1.77,1.48,6,37,0,2,0,0.0,0,0,2.0,3.1,549.2,139.5,96.0,78.6
Nico O'Reilly,Man City,Defender,53,86.06,0.22,0.14,0.18,0.0,3.53,2.36,2.13,1.18,1.77,1.48,6,37,0,2,5,0.0,90,0,2.0,19.6,634.6,410.6,543.0,158.8
Phil Foden,Man City,Midfielder,80,70.29,0.31,0.27,0.18,0.0,1.11,1.57,2.13,1.18,1.77,1.48,6,37,0,2,13,0.68,111,0,2.0,7.6,570.2,877.9,508.0,195.3
Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,62,86.33,0.09,0.17,0.29,0.0,1.96,1.63,2.13,1.18,1.77,1.48,6,37,0,2,7,0.18,168,0,2.0,0.7,496.2,785.7,311.0,159.5
Jérémy Doku,Man City,Midfielder,65,67.26,0.2,0.4,0.0,0.0,0.8,1.23,2.13,1.18,1.77,1.48,6,37,0,2,12,0.28,121,0,2.0,6.5,532.6,812.9,600.0,194.4
Rodrigo 'Rodri' Hernandez Cascante,Man City,Midfielder,63,78.33,0.06,0.14,0.13,0.0,3.49,2.54,2.13,1.18,1.77,1.48,6,37,0,2,0,0.0,0,0,2.0,0.5,341.8,392.5,102.0,83.8
Nico González Iglesias,Man City,Midfielder,59,68.8,0.03,0.05,0.36,0.0,4.28,2.39,2.13,1.18,1.77,1.48,6,37,0,2,0,0.0,0,0,2.0,0.1,292.6,216.1,65.0,57.3
Tijjani Reijnders,Man City,Midfielder,50,64.28,0.26,0.18,0.12,0.0,1.86,0.58,2.13,1.18,1.77,1.48,6,37,0,2,1,0.11,59,0,2.0,8.9,340.0,342.4,401.0,107.5
Erling Haaland,Man City,Forward,147,94.41,0.89,0.16,0.06,0.0,1.41,0.47,2.13,1.18,1.77,1.48,6,37,0,2,11,1.22,90,1,2.0,64.4,1137.6,305.3,1485.0,293.0
Gianluigi Donnarumma,Man City,Goalkeeper,56,100.0,0.0,0.0,0.21,0.0,1.21,0.0,2.13,1.18,1.77,1.48,6,37,0,2,14,0.0,180,0,2.0,9.3,651.2,10.3,2.0,66.5
Max Alleyne,Man City,Defender,39,76.67,0.25,0.02,0.0,0.0,5.33,2.0,2.13,1.18,1.77,1.48,6,37,0,2,0,0.0,0,0,2.0,0.0,34.0,14.8,26.0,7.5
Bryan Mbeumo,Man Utd,Midfielder,83,90.25,0.36,0.17,0.14,0.0,0.84,0.92,1.82,1.33,1.25,1.64,16,37,1,3,3,0.45,89,0,2.0,14.9,565.4,783.8,797.0,214.6
Altay Bayındır,Man Utd,Goalkeeper,47,100.0,0.0,0.05,0.0,0.0,1.17,0.0,1.82,1.33,1.25,1.64,16,37,1,3,0,0.0,0,0,2.0,0.3,118.4,10.0,0.0,12.8
Matthijs de Ligt,Man Utd,Defender,49,100.0,0.1,0.03,0.0,0.0,6.77,1.46,1.82,1.33,1.25,1.64,16,37,1,3,0,0.0,0,0,2.0,1.8,276.6,60.2,122.0,45.7
Lisandro Martínez,Man Utd,Defender,48,72.01,0.0,0.04,0.0,0.09,6.09,1.29,1.82,1.33,1.25,1.64,16,37,1,3,6,0.0,90,0,2.0,0.4,251.0,82.5,10.0,34.6
Diogo Dalot Teixeira,Man Utd,Defender,45,84.98,0.07,0.12,0.18,0.0,4.43,1.75,1.82,1.33,1.25,1.64,16,37,1,3,1,0.06,90,0,2.0,3.9,515.4,427.7,198.0,114.1
Patrick Dorgu,Man Utd,Defender,41,63.06,0.14,0.18,0.33,0.0,3.16,3.09,1.82,1.33,1.25,1.64,16,37,1,3,2,0.03,40,0,2.0,2.4,403.0,365.7,269.0,103.6
Harry Maguire,Man Utd,Defender,44,78.62,0.07,0.04,0.18,0.06,6.8,1.16,1.82,1.33,1.25,1.64,16,37,1,3,11,0.15,180,0,2.0,1.7,334.2,50.7,175.0,56.2
Luke Shaw,Man Utd,Defender,45,95.49,0.01,0.04,0.23,0.0,4.13,2.15,1.82,1.33,1.25,1.64,16,37,1,3,8,0.0,180,0,2.0,1.0,509.4,307.7,79.0,89.8
Leny Yoro,Man Utd,Defender,41,61.76,0.07,0.01,0.05,0.0,6.46,1.52,1.82,1.33,1.25,1.64,16,37,1,3,1,0.0,1,0,2.0,1.2,319.0,82.8,124.0,52.4
Ayden Heaven,Man Utd,Defender,37,60.33,0.02,0.04,0.2,0.0,6.95,2.15,1.82,1.33,1.25,1.64,16,37,1,3,1,0.0,90,0,2.0,2.6,233.6,32.0,26.0,29.1
Bruno Borges Fernandes,Man Utd,Midfielder,104,97.71,0.35,0.49,0.16,0.0,2.06,1.53,1.82,1.33,1.25,1.64,16,37,1,3,8,0.15,180,1,2.0,47.7,1156.0,1783.2,561.0,350.3
Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,81,84.2,0.23,0.1,0.15,0.0,1.64,1.42,1.82,1.33,1.25,1.64,16,37,1,3,9,0.42,176,0,2.0,8.3,622.6,486.8,766.0,187.8
Amad Diallo,Man Utd,Midfielder,62,80.04,0.23,0.17,0.08,0.0,1.92,1.5,1.82,1.33,1.25,1.64,16,37,1,3,4,0.06,119,0,2.0,1.3,403.8,564.2,533.0,150.3
Carlos Henrique Casimiro,Man Utd,Midfielder,59,86.43,0.22,0.11,0.28,0.04,4.65,3.17,1.82,1.33,1.25,1.64,16,37,1,3,4,0.18,90,0,2.0,5.4,896.8,511.9,574.0,198.6
Kobbie Mainoo,Man Utd,Midfielder,47,61.67,0.02,0.07,0.06,0.0,2.93,2.08,1.82,1.33,1.25,1.64,16,37,1,3,14,0.14,180,0,2.0,1.3,333.4,312.5,76.0,72.4
Benjamin Sesko,Man Utd,Forward,73,60.59,0.69,0.03,0.11,0.0,1.1,0.28,1.82,1.33,1.25,1.64,16,37,1,3,5,1.25,45,0,2.0,5.1,483.8,156.1,803.0,143.4
Senne Lammens,Man Utd,Goalkeeper,51,100.0,0.0,0.0,0.0,0.0,0.83,0.03,1.82,1.33,1.25,1.64,16,37,1,3,11,0.0,180,0,2.0,3.5,597.6,0.0,2.0,59.9
Nick Pope,Newcastle,Goalkeeper,50,99.64,0.01,0.0,0.08,0.0,1.37,0.04,1.62,1.52,1.28,1.78,18,37,1,13,6,0.0,180,0,5.0,4.3,589.0,0.0,35.0,62.5
Lewis Hall,Newcastle,Defender,53,78.73,0.05,0.11,0.14,0.0,5.05,2.3,1.62,1.52,1.28,1.78,18,37,1,13,3,0.0,112,0,5.0,3.3,526.8,397.4,157.0,108.1
Fabian Schär,Newcastle,Defender,52,76.11,0.08,0.01,0.08,0.0,8.35,1.16,1.62,1.52,1.28,1.78,18,37,1,13,0,0.0,0,0,5.0,1.1,291.2,63.6,108.0,46.4
Sven Botman,Newcastle,Defender,49,80.29,0.08,0.08,0.11,0.0,9.47,0.98,1.62,1.52,1.28,1.78,18,37,1,13,8,0.09,180,0,5.0,0.4,533.2,84.8,185.0,80.4
Dan Burn,Newcastle,Defender,50,86.58,0.04,0.02,0.38,0.04,7.81,1.59,1.62,1.52,1.28,1.78,18,37,1,13,9,0.17,180,0,5.0,3.5,507.4,96.0,186.0,79.1
Tino Livramento,Newcastle,Defender,49,86.47,0.01,0.04,0.07,0.0,3.12,1.49,1.62,1.52,1.28,1.78,18,37,1,13,0,0.0,0,0,5.0,1.8,219.4,199.7,42.0,46.1
Kieran Trippier,Newcastle,Defender,49,84.33,0.01,0.11,0.18,0.0,3.3,1.44,1.62,1.52,1.28,1.78,18,37,1,13,1,0.0,1,0,5.0,1.4,276.6,466.0,14.0,75.6
Anthony Gordon,Newcastle,Midfielder,73,80.68,0.42,0.18,0.14,0.05,0.8,0.95,1.62,1.52,1.28,1.78,18,37,1,13,0,0.0,0,1,5.0,3.3,393.8,404.2,514.0,130.9
Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,69,94.9,0.25,0.15,0.2,0.0,2.07,2.23,1.62,1.52,1.28,1.78,18,37,1,13,12,0.43,180,1,5.0,6.2,759.6,743.5,457.0,196.2
Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,59,80.58,0.1,0.09,0.41,0.0,3.37,1.98,1.62,1.52,1.28,1.78,18,37,1,13,6,0.27,180,0,5.0,0.3,324.4,296.3,329.0,95.0
Sandro Tonali,Newcastle,Midfielder,53,82.68,0.05,0.13,0.14,0.0,2.72,1.23,1.62,1.52,1.28,1.78,18,37,1,13,3,0.06,180,0,5.0,1.1,392.0,520.0,194.0,111.0
Lewis Miley,Newcastle,Midfielder,44,71.01,0.08,0.14,0.0,0.0,3.44,1.75,1.62,1.52,1.28,1.78,18,37,1,13,2,0.0,90,0,5.0,1.7,342.6,251.4,136.0,73.0
Aaron Ramsdale,Newcastle,Goalkeeper,48,92.41,0.0,0.01,0.18,0.0,0.9,0.0,1.62,1.52,1.28,1.78,18,37,1,13,0,0.0,0,0,5.0,0.8,212.8,10.0,0.0,22.3
Malick Thiaw,Newcastle,Defender,49,93.87,0.19,0.03,0.13,0.0,7.66,1.29,1.62,1.52,1.28,1.78,18,37,1,13,4,0.82,180,0,5.0,4.8,832.0,111.2,409.0,134.9
Nick Woltemade,Newcastle,Forward,67,64.23,0.39,0.13,0.0,0.0,1.39,1.13,1.62,1.52,1.28,1.78,18,37,1,13,2,0.0,60,0,5.0,6.4,397.8,242.5,396.0,102.5
Oleksandr Zinchenko,"""Nottham Forest""",Defender,49,77.11,0.02,0.12,0.0,0.0,3.58,2.56,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,0.2,80.8,83.4,22.0,18.6
Stefan Ortega Moreno,"""Nottham Forest""",Goalkeeper,47,100.0,0.0,0.0,0.0,0.0,0.33,0.0,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,0.2,68.6,0.0,0.0,6.9
Matz Sels,"""Nottham Forest""",Goalkeeper,46,95.48,0.0,0.0,0.07,0.0,0.87,0.04,1.25,1.64,1.82,1.33,3,37,0,16,11,0.0,180,0,3.0,5.0,667.2,10.0,0.0,67.8
Nikola Milenković,"""Nottham Forest""",Defender,51,98.15,0.01,0.0,0.17,0.0,7.58,0.79,1.25,1.64,1.82,1.33,3,37,0,16,3,0.0,135,0,3.0,3.3,641.4,45.7,108.0,79.7
Murillo Costa dos Santos,"""Nottham Forest""",Defender,52,94.76,0.03,0.01,0.21,0.0,7.94,1.48,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,1.8,542.2,115.5,82.0,74.0
Ola Aina,"""Nottham Forest""",Defender,47,98.46,0.02,0.02,0.17,0.0,5.61,1.76,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,2.2,285.2,160.3,58.0,50.5
Neco Williams,"""Nottham Forest""",Defender,48,95.97,0.05,0.13,0.18,0.03,4.14,2.71,1.25,1.64,1.82,1.33,3,37,0,16,3,0.04,135,0,3.0,4.2,759.4,545.8,351.0,165.6
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,42,73.65,0.09,0.0,0.0,0.0,6.66,1.61,1.25,1.64,1.82,1.33,3,37,0,16,3,0.13,135,0,3.0,0.1,90.8,4.7,27.0,12.2
Felipe Rodrigues da Silva,"""Nottham Forest""",Defender,43,67.43,0.11,0.01,0.39,0.0,7.37,2.09,1.25,1.64,1.82,1.33,3,37,0,16,3,0.0,180,0,3.0,0.1,285.0,33.5,61.0,37.9
Zach Abbott,"""Nottham Forest""",Defender,38,61.48,0.0,0.0,0.0,0.0,4.91,2.18,1.25,1.64,1.82,1.33,3,37,0,16,1,0.0,45,0,3.0,0.2,25.4,6.4,0.0,3.2
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,75,94.03,0.3,0.13,0.03,0.0,1.39,0.59,1.25,1.64,1.82,1.33,3,37,0,16,4,0.0,20,1,3.0,6.9,754.8,700.3,745.0,219.8
Callum Hudson-Odoi,"""Nottham Forest""",Midfielder,57,68.78,0.14,0.19,0.0,0.0,1.18,0.69,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,0.6,366.6,611.7,330.0,130.6
Elliot Anderson,"""Nottham Forest""",Midfielder,56,97.84,0.1,0.1,0.2,0.0,2.72,2.75,1.25,1.64,1.82,1.33,3,37,0,16,13,0.13,135,0,3.0,7.4,830.4,881.2,309.0,202.4
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,49,86.45,0.07,0.06,0.22,0.0,3.85,2.58,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,0.1,407.6,201.9,126.0,73.7
Chris Wood,"""Nottham Forest""",Forward,71,66.32,0.32,0.03,0.0,0.0,1.53,0.12,1.25,1.64,1.82,1.33,3,37,0,16,2,0.0,41,1,3.0,4.6,134.4,69.8,231.0,42.4
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,59,69.97,0.28,0.09,0.08,0.0,1.53,0.93,1.25,1.64,1.82,1.33,3,37,0,16,6,1.12,127,0,3.0,2.4,407.0,231.4,696.0,131.1
John Victor Maciel Furtado,"""Nottham Forest""",Goalkeeper,40,97.78,0.0,0.0,0.2,0.0,0.82,0.0,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,0.3,56.4,0.0,0.0,5.7
Nicolò Savona,"""Nottham Forest""",Defender,45,82.22,0.11,0.05,0.17,0.0,3.25,1.76,1.25,1.64,1.82,1.33,3,37,0,16,0,0.0,0,0,3.0,0.0,216.6,123.2,94.0,43.5
Daniel Ballard,Sunderland,Defender,47,82.11,0.16,0.07,0.17,0.04,9.7,1.39,1.1,1.61,1.34,1.59,10,37,0,12,-2,0.0,23,0,7.0,2.6,662.8,181.2,370.0,121.5
Trai Hume,Sunderland,Defender,45,89.14,0.08,0.05,0.28,0.0,4.18,2.03,1.1,1.61,1.34,1.59,10,37,0,12,8,0.08,179,0,7.0,0.3,495.2,353.6,226.0,106.6
Reinildo Mandava,Sunderland,Defender,38,86.67,0.01,0.01,0.35,0.05,5.85,1.71,1.1,1.61,1.34,1.59,10,37,0,12,10,0.0,161,0,7.0,2.9,348.0,126.5,39.0,51.5
Jenson Seelt,Sunderland,Defender,40,75.0,0.0,0.0,0.0,0.0,5.41,2.71,1.1,1.61,1.34,1.59,10,37,0,12,0,0.0,0,0,7.0,0.1,33.6,2.4,0.0,3.6
Habib Diarra,Sunderland,Midfielder,53,85.06,0.2,0.02,0.33,0.0,1.12,0.93,1.1,1.61,1.34,1.59,10,37,0,12,1,0.15,18,1,7.0,0.1,145.0,124.5,222.0,47.8
Enzo Le Fée,Sunderland,Midfielder,48,90.62,0.15,0.19,0.16,0.0,2.42,2.72,1.1,1.61,1.34,1.59,10,37,0,12,7,0.26,180,1,7.0,1.4,644.6,743.0,265.0,165.5
Noah Sadiki,Sunderland,Midfielder,49,98.35,0.05,0.03,0.26,0.0,2.87,1.52,1.1,1.61,1.34,1.59,10,37,0,12,7,0.46,161,0,7.0,0.1,339.8,306.4,162.0,81.1
Chemsdine Talbi,Sunderland,Midfielder,49,62.92,0.14,0.04,0.0,0.0,1.18,0.65,1.1,1.61,1.34,1.59,10,37,0,12,5,0.14,168,0,7.0,0.2,238.4,208.4,245.0,68.7
Granit Xhaka,Sunderland,Midfielder,51,94.31,0.03,0.12,0.23,0.0,4.3,1.62,1.1,1.61,1.34,1.59,10,37,0,12,14,0.11,180,0,7.0,3.2,665.4,582.7,99.0,134.7
Robin Roefs,Sunderland,Goalkeeper,48,100.0,0.0,0.02,0.12,0.0,1.03,0.0,1.1,1.61,1.34,1.59,10,37,0,12,9,0.0,180,0,7.0,8.1,844.8,40.0,0.0,88.4
Omar Alderete,Sunderland,Defender,41,96.74,0.05,0.02,0.19,0.0,9.05,1.04,1.1,1.61,1.34,1.59,10,37,0,12,12,0.02,180,0,7.0,5.6,747.0,137.8,279.0,116.8
Nordi Mukiele,Sunderland,Defender,46,96.78,0.09,0.09,0.17,0.0,6.53,2.32,1.1,1.61,1.34,1.59,10,37,0,12,17,0.21,180,0,7.0,8.6,698.4,329.1,213.0,124.1
