full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence_per_90,creativity_per_90,threat_per_90,ict_per_90,total_minutes
David Raya Martín,Arsenal,Goalkeeper,60,100.0,0.0,0.0,0.03,0.0,0.94,0.03,2.0,0.83,2.03,1.17,2,33.0,0,1,8,0.0,180,0,3.0,31.7,14.63783783783784,0.9054054054054056,0.0,1.5540540540540542,3330.0
Gabriel dos Santos Magalhães,Arsenal,Defender,71,96.45,0.13,0.11,0.12,0.0,7.94,1.32,2.0,0.83,2.03,1.17,2,33.0,0,1,13,0.11,180,0,3.0,39.1,26.96727272727273,4.205454545454546,9.752727272727274,4.090909090909091,2750.0
William Saliba,Arsenal,Defender,61,92.26,0.07,0.04,0.04,0.0,5.24,1.25,2.0,0.83,2.03,1.17,2,33.0,0,1,12,0.0,180,0,3.0,13.2,19.02601377199694,6.920428462127009,3.098699311400153,2.902448355011477,2614.0
Riccardo Calafiori,Arsenal,Defender,56,75.4,0.16,0.03,0.3,0.0,3.98,1.93,2.0,0.83,2.03,1.17,2,33.0,0,1,6,0.15,73,0,3.0,5.9,15.008839127872715,9.668238067177372,16.599882144961697,4.13140836770772,1697.0
Jurriën Timber,Arsenal,Defender,62,91.67,0.15,0.09,0.18,0.0,3.01,2.42,2.0,0.83,2.03,1.17,2,33.0,0,1,1,0.0,37,0,3.0,20.7,18.31566068515497,14.777324632952691,12.920065252854812,4.613784665579119,2452.0
Benjamin White,Arsenal,Defender,51,67.22,0.05,0.22,0.0,0.0,5.58,2.79,2.0,0.83,2.03,1.17,2,33.0,0,1,1,0.02,75,0,3.0,0.5,19.931330472103003,17.175965665236053,6.952789699570815,4.416309012875536,699.0
Bukayo Saka,Arsenal,Midfielder,98,82.72,0.37,0.29,0.04,0.0,1.08,1.58,2.0,0.83,2.03,1.17,2,33.0,0,1,3,0.15,90,1,3.0,7.1,25.441839495040576,34.39314697926059,33.597835888187554,9.3570784490532,2218.0
Leandro Trossard,Arsenal,Midfielder,65,71.65,0.3,0.18,0.05,0.0,1.26,1.32,2.0,0.83,2.03,1.17,2,33.0,0,1,1,0.0,36,0,3.0,0.7,,,,,
Declan Rice,Arsenal,Midfielder,72,96.16,0.12,0.26,0.07,0.0,3.61,1.99,2.0,0.83,2.03,1.17,2,33.0,0,1,7,0.16,180,0,3.0,22.9,24.069835111542197,29.895247332686715,8.671193016488845,6.267701260911736,3093.0
Martín Zubimendi Ibáñez,Arsenal,Midfielder,50,94.27,0.09,0.03,0.13,0.0,3.64,1.92,2.0,0.83,2.03,1.17,2,33.0,0,1,5,0.1,148,0,3.0,3.0,18.150451354062188,11.58776328986961,8.15446339017051,3.7973921765295886,2991.0
Eberechi Eze,Arsenal,Midfielder,72,64.12,0.22,0.15,0.06,0.0,1.12,1.0,2.0,0.83,2.03,1.17,2,33.0,0,1,4,0.15,126,0,3.0,7.6,18.78302387267904,14.59575596816976,21.72413793103448,5.49549071618037,1885.0
Viktor Gyökeres,Arsenal,Forward,88,74.7,0.51,0.09,0.22,0.0,0.91,0.27,2.0,0.83,2.03,1.17,2,33.0,0,1,12,2.02,119,1,3.0,11.3,21.905277401894452,11.0297699594046,31.33964817320704,6.393775372124493,2217.0
Piero Hincapié,Arsenal,Defender,51,79.37,0.02,0.12,0.12,0.0,6.12,2.34,2.0,0.83,2.03,1.17,2,33.0,0,1,4,0.0,16,0,3.0,0.7,22.84499160604365,9.30218242865137,3.626189143816452,3.570789031897035,1787.0
Emiliano Martínez Romero,Aston Villa,Goalkeeper,51,98.23,0.0,0.0,0.08,0.0,0.94,0.0,1.38,1.5,1.1,1.57,10,33.0,1,4,6,0.0,90,0,2.0,4.3,24.43809523809524,0.7365079365079364,0.0,2.5142857142857142,2835.0
Marco Bizot,Aston Villa,Goalkeeper,42,91.3,0.0,0.0,0.18,0.0,1.27,0.0,1.38,1.5,1.1,1.57,10,33.0,1,4,3,0.0,90,0,2.0,0.4,21.41538461538461,0.0,0.0,2.1384615384615384,585.0
Matty Cash,Aston Villa,Defender,47,97.93,0.04,0.1,0.28,0.0,3.8,1.81,1.38,1.5,1.1,1.57,10,33.0,1,4,7,0.08,180,0,2.0,7.8,19.18766578249337,15.23972148541114,6.594827586206896,4.103116710875331,3016.0
Lucas Digne,Aston Villa,Defender,45,67.74,0.04,0.12,0.16,0.0,3.76,1.83,1.38,1.5,1.1,1.57,10,33.0,1,4,9,0.07,167,0,2.0,1.5,19.553745928338763,22.2557003257329,6.351791530944626,4.812703583061889,1842.0
Ezri Konsa Ngoyo,Aston Villa,Defender,44,99.11,0.04,0.02,0.0,0.03,5.28,0.67,1.38,1.5,1.1,1.57,10,33.0,1,4,6,0.26,90,0,2.0,7.5,17.833937397034596,3.2115321252059306,3.677100494233937,2.4909390444810544,3035.0
Tyrone Mings,Aston Villa,Defender,43,81.54,0.09,0.07,0.0,0.0,7.11,0.37,1.38,1.5,1.1,1.57,10,33.0,1,4,0,0.0,0,0,2.0,0.6,19.239031770045383,5.480332829046898,7.148260211800302,3.18608169440242,1322.0
Pau Torres,Aston Villa,Defender,43,91.67,0.04,0.0,0.0,0.0,4.94,1.22,1.38,1.5,1.1,1.57,10,33.0,1,4,8,0.0,180,0,2.0,0.3,17.311416616855947,2.533771667662881,4.249850567842199,2.426180514046623,1673.0
Morgan Rogers,Aston Villa,Midfielder,74,98.99,0.2,0.19,0.19,0.0,1.4,1.08,1.38,1.5,1.1,1.57,10,33.0,1,4,11,0.64,153,0,2.0,21.0,20.475,19.377439024390245,23.89939024390244,6.365853658536586,3280.0
Youri Tielemans,Aston Villa,Midfielder,59,82.57,0.1,0.18,0.0,0.0,2.43,2.75,1.38,1.5,1.1,1.57,10,33.0,1,4,3,0.02,113,0,2.0,0.6,20.936995153473344,24.891760904684972,8.917609046849758,5.481421647819063,1857.0
John McGinn,Aston Villa,Midfielder,53,83.78,0.12,0.13,0.19,0.0,1.49,1.34,1.38,1.5,1.1,1.57,10,33.0,1,4,11,0.14,156,0,2.0,0.6,19.373595505617978,25.504213483146064,13.019662921348312,5.7851123595505625,2136.0
Boubacar Kamara,Aston Villa,Midfielder,49,88.52,0.07,0.05,0.31,0.0,2.94,2.43,1.38,1.5,1.1,1.57,10,33.0,1,4,0,0.0,0,0,2.0,0.2,20.74468085106383,15.402127659574468,4.787234042553191,4.097872340425532,1410.0
Amadou Onana,Aston Villa,Midfielder,48,81.59,0.12,0.03,0.11,0.0,5.24,2.46,1.38,1.5,1.1,1.57,10,33.0,1,4,8,0.16,180,0,2.0,0.7,21.18974358974359,7.825641025641025,9.128205128205128,3.815384615384616,1755.0
Ollie Watkins,Aston Villa,Forward,85,87.63,0.47,0.07,0.11,0.0,0.72,0.76,1.38,1.5,1.1,1.57,10,33.0,1,4,11,0.87,172,0,2.0,8.3,22.879632897988,10.512177903282735,38.31274267560889,7.1542534415813615,2833.0
Kyle Walker,Burnley,Defender,44,94.85,0.0,0.05,0.28,0.0,4.86,1.55,0.99,2.18,2.03,1.17,2,33.0,1,19,1,0.0,8,0,3.0,1.2,,,,,
Kyle Walker,Burnley,Defender,44,94.85,0.0,0.05,0.28,0.0,4.86,1.55,0.99,2.18,2.03,1.17,2,33.0,0,19,1,0.0,8,0,3.0,1.2,,,,,
Hjalmar Ekdal,Burnley,Defender,38,88.54,0.04,0.01,0.0,0.0,8.51,1.42,0.99,2.18,2.03,1.17,2,33.0,1,19,1,0.0,90,0,3.0,0.7,,,,,
Hjalmar Ekdal,Burnley,Defender,38,88.54,0.04,0.01,0.0,0.0,8.51,1.42,0.99,2.18,2.03,1.17,2,33.0,0,19,1,0.0,90,0,3.0,0.7,,,,,
Maxime Estève,Burnley,Defender,39,95.86,0.01,0.03,0.04,0.0,8.67,1.23,0.99,2.18,2.03,1.17,2,33.0,1,19,2,0.0,90,0,3.0,7.4,,,,,
Maxime Estève,Burnley,Defender,39,95.86,0.01,0.03,0.04,0.0,8.67,1.23,0.99,2.18,2.03,1.17,2,33.0,0,19,2,0.0,90,0,3.0,7.4,,,,,
Quilindschy Hartman,Burnley,Defender,40,98.58,0.01,0.13,0.06,0.0,4.84,2.05,0.99,2.18,2.03,1.17,2,33.0,1,19,2,0.0,81,0,3.0,0.6,,,,,
Quilindschy Hartman,Burnley,Defender,40,98.58,0.01,0.13,0.06,0.0,4.84,2.05,0.99,2.18,2.03,1.17,2,33.0,0,19,2,0.0,81,0,3.0,0.6,,,,,
Bashir Humphreys,Burnley,Defender,39,92.22,0.03,0.05,0.34,0.0,6.48,1.77,0.99,2.18,2.03,1.17,2,33.0,1,19,2,0.05,81,0,3.0,0.1,,,,,
Bashir Humphreys,Burnley,Defender,39,92.22,0.03,0.05,0.34,0.0,6.48,1.77,0.99,2.18,2.03,1.17,2,33.0,0,19,2,0.05,81,0,3.0,0.1,,,,,
Lucas Pires Silva,Burnley,Defender,38,76.18,0.04,0.11,0.0,0.08,4.14,1.95,0.99,2.18,2.03,1.17,2,33.0,1,19,1,0.0,8,0,3.0,0.3,,,,,
Lucas Pires Silva,Burnley,Defender,38,76.18,0.04,0.11,0.0,0.08,4.14,1.95,0.99,2.18,2.03,1.17,2,33.0,0,19,1,0.0,8,0,3.0,0.3,,,,,
Axel Tuanzebe,Burnley,Defender,39,94.85,0.05,0.0,0.1,0.0,8.22,1.16,0.99,2.18,2.03,1.17,2,33.0,1,19,0,0.0,0,0,3.0,0.9,,,,,
Axel Tuanzebe,Burnley,Defender,39,94.85,0.05,0.0,0.1,0.0,8.22,1.16,0.99,2.18,2.03,1.17,2,33.0,0,19,0,0.0,0,0,3.0,0.9,,,,,
Jaidon Anthony,Burnley,Midfielder,50,80.36,0.19,0.15,0.16,0.0,1.8,1.47,0.99,2.18,2.03,1.17,2,33.0,1,19,2,0.34,90,0,3.0,2.1,,,,,0.0
Jaidon Anthony,Burnley,Midfielder,50,80.36,0.19,0.15,0.16,0.0,1.8,1.47,0.99,2.18,2.03,1.17,2,33.0,0,19,2,0.34,90,0,3.0,2.1,,,,,0.0
Josh Cullen,Burnley,Midfielder,49,94.63,0.06,0.11,0.12,0.0,4.04,1.9,0.99,2.18,2.03,1.17,2,33.0,1,19,0,0.0,0,0,3.0,0.8,,,,,
Josh Cullen,Burnley,Midfielder,49,94.63,0.06,0.11,0.12,0.0,4.04,1.9,0.99,2.18,2.03,1.17,2,33.0,0,19,0,0.0,0,0,3.0,0.8,,,,,
Josh Laurent,Burnley,Midfielder,48,61.39,0.06,0.04,0.41,0.06,3.88,2.28,0.99,2.18,2.03,1.17,2,33.0,1,19,0,0.0,0,0,3.0,0.0,,,,,
Josh Laurent,Burnley,Midfielder,48,61.39,0.06,0.04,0.41,0.06,3.88,2.28,0.99,2.18,2.03,1.17,2,33.0,0,19,0,0.0,0,0,3.0,0.0,,,,,
Zian Flemming,Burnley,Forward,53,62.08,0.53,0.04,0.21,0.0,2.48,0.71,0.99,2.18,2.03,1.17,2,33.0,1,19,2,0.39,90,1,3.0,0.4,,,,,
Zian Flemming,Burnley,Forward,53,62.08,0.53,0.04,0.21,0.0,2.48,0.71,0.99,2.18,2.03,1.17,2,33.0,0,19,2,0.39,90,1,3.0,0.4,,,,,
Lyle Foster,Burnley,Forward,49,63.67,0.23,0.08,0.27,0.0,1.81,0.97,0.99,2.18,2.03,1.17,2,33.0,1,19,0,0.0,0,0,3.0,0.8,,,,,
Lyle Foster,Burnley,Forward,49,63.67,0.23,0.08,0.27,0.0,1.81,0.97,0.99,2.18,2.03,1.17,2,33.0,0,19,0,0.0,0,0,3.0,0.8,,,,,
Martin Dúbravka,Burnley,Goalkeeper,40,100.0,0.0,0.0,0.03,0.0,1.72,0.03,0.99,2.18,2.03,1.17,2,33.0,1,19,2,0.0,90,0,3.0,28.0,,,,,
Martin Dúbravka,Burnley,Goalkeeper,40,100.0,0.0,0.0,0.03,0.0,1.72,0.03,0.99,2.18,2.03,1.17,2,33.0,0,19,2,0.0,90,0,3.0,28.0,,,,,
James Ward-Prowse,Burnley,Midfielder,56,75.93,0.01,0.33,0.11,0.0,3.41,1.1,0.99,2.18,2.03,1.17,2,33.0,1,19,4,0.0,90,0,3.0,0.2,,,,,
James Ward-Prowse,Burnley,Midfielder,56,75.93,0.01,0.33,0.11,0.0,3.41,1.1,0.99,2.18,2.03,1.17,2,33.0,0,19,4,0.0,90,0,3.0,0.2,,,,,
Lesley Ugochukwu,Burnley,Midfielder,50,74.84,0.11,0.02,0.04,0.04,2.39,2.04,0.99,2.18,2.03,1.17,2,33.0,1,19,2,0.05,66,0,3.0,0.1,,,,,
Lesley Ugochukwu,Burnley,Midfielder,50,74.84,0.11,0.02,0.04,0.04,2.39,2.04,0.99,2.18,2.03,1.17,2,33.0,0,19,2,0.05,66,0,3.0,0.1,,,,,
Florentino Ibrain Morris Luís,Burnley,Midfielder,50,78.67,0.05,0.02,0.25,0.0,4.68,3.85,0.99,2.18,2.03,1.17,2,33.0,1,19,1,0.03,81,0,3.0,0.0,,,,,0.0
Florentino Ibrain Morris Luís,Burnley,Midfielder,50,78.67,0.05,0.02,0.25,0.0,4.68,3.85,0.99,2.18,2.03,1.17,2,33.0,0,19,1,0.03,81,0,3.0,0.0,,,,,0.0
Đorđe Petrović,Bournemouth,Goalkeeper,46,100.0,0.0,0.0,0.06,0.0,1.88,0.0,1.73,1.52,1.51,1.47,15,33.0,0,11,2,0.0,90,0,1.0,6.3,21.64736842105263,0.0,0.0,2.168421052631579,3420.0
Đorđe Petrović,Bournemouth,Goalkeeper,46,100.0,0.0,0.0,0.06,0.0,1.88,0.0,1.73,1.52,1.51,1.47,15,33.0,1,11,2,0.0,90,0,1.0,6.3,21.64736842105263,0.0,0.0,2.168421052631579,3420.0
Marcos Senesi Barón,Bournemouth,Defender,52,98.85,0.06,0.11,0.26,0.0,10.19,1.77,1.73,1.52,1.51,1.47,15,33.0,0,11,4,0.0,90,0,1.0,26.0,30.5036496350365,10.067518248175183,5.501824817518249,4.614963503649635,3288.0
Marcos Senesi Barón,Bournemouth,Defender,52,98.85,0.06,0.11,0.26,0.0,10.19,1.77,1.73,1.52,1.51,1.47,15,33.0,1,11,4,0.0,90,0,1.0,26.0,30.5036496350365,10.067518248175183,5.501824817518249,4.614963503649635,3288.0
Adrien Truffert,Bournemouth,Defender,47,98.99,0.01,0.11,0.13,0.0,5.58,2.66,1.73,1.52,1.51,1.47,15,33.0,0,11,4,0.0,90,0,1.0,5.7,22.83303730017762,15.298401420959149,5.1687388987566605,4.33214920071048,3378.0
Adrien Truffert,Bournemouth,Defender,47,98.99,0.01,0.11,0.13,0.0,5.58,2.66,1.73,1.52,1.51,1.47,15,33.0,1,11,4,0.0,90,0,1.0,5.7,22.83303730017762,15.298401420959149,5.1687388987566605,4.33214920071048,3378.0
James Hill,Bournemouth,Defender,42,75.36,0.04,0.07,0.17,0.0,9.62,1.73,1.73,1.52,1.51,1.47,15,33.0,0,11,3,0.0,90,0,1.0,9.6,24.80780209324453,6.9234062797335865,5.095147478591817,3.695052331113225,2102.0
James Hill,Bournemouth,Defender,42,75.36,0.04,0.07,0.17,0.0,9.62,1.73,1.73,1.52,1.51,1.47,15,33.0,1,11,3,0.0,90,0,1.0,9.6,24.80780209324453,6.9234062797335865,5.095147478591817,3.695052331113225,2102.0
Marcus Tavernier,Bournemouth,Midfielder,54,89.05,0.28,0.16,0.16,0.0,2.16,1.38,1.73,1.52,1.51,1.47,15,33.0,0,11,2,0.01,90,0,1.0,7.9,21.63689604685212,26.901171303074676,19.930453879941435,6.84882869692533,2732.0
Marcus Tavernier,Bournemouth,Midfielder,54,89.05,0.28,0.16,0.16,0.0,2.16,1.38,1.73,1.52,1.51,1.47,15,33.0,1,11,2,0.01,90,0,1.0,7.9,21.63689604685212,26.901171303074676,19.930453879941435,6.84882869692533,2732.0
Tyler Adams,Bournemouth,Midfielder,49,85.67,0.06,0.01,0.43,0.0,4.21,2.58,1.73,1.52,1.51,1.47,15,33.0,0,11,1,0.05,20,0,1.0,0.3,19.68908988128886,8.048615036743922,5.850763143018654,3.373092142453363,1769.0
Tyler Adams,Bournemouth,Midfielder,49,85.67,0.06,0.01,0.43,0.0,4.21,2.58,1.73,1.52,1.51,1.47,15,33.0,1,11,1,0.05,20,0,1.0,0.3,19.68908988128886,8.048615036743922,5.850763143018654,3.373092142453363,1769.0
Lewis Cook,Bournemouth,Midfielder,49,62.15,0.01,0.04,0.11,0.11,5.79,2.59,1.73,1.52,1.51,1.47,15,33.0,0,11,0,0.0,0,0,1.0,0.0,21.34403669724771,18.970183486238533,1.2385321100917432,4.190366972477064,872.0
Lewis Cook,Bournemouth,Midfielder,49,62.15,0.01,0.04,0.11,0.11,5.79,2.59,1.73,1.52,1.51,1.47,15,33.0,1,11,0,0.0,0,0,1.0,0.0,21.34403669724771,18.970183486238533,1.2385321100917432,4.190366972477064,872.0
Alex Scott,Bournemouth,Midfielder,50,85.59,0.12,0.07,0.11,0.0,4.32,1.88,1.73,1.52,1.51,1.47,15,33.0,0,11,12,0.39,90,0,1.0,4.9,18.87219101123596,15.231741573033707,9.922752808988765,4.392556179775281,2848.0
Alex Scott,Bournemouth,Midfielder,50,85.59,0.12,0.07,0.11,0.0,4.32,1.88,1.73,1.52,1.51,1.47,15,33.0,1,11,12,0.39,90,0,1.0,4.9,18.87219101123596,15.231741573033707,9.922752808988765,4.392556179775281,2848.0
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,67,86.56,0.38,0.1,0.04,0.0,1.22,0.28,1.73,1.52,1.51,1.47,15,33.0,0,11,5,0.04,89,0,1.0,3.3,11.511856986501275,13.064939802991608,26.563298066399124,5.105800802626779,2741.0
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,67,86.56,0.38,0.1,0.04,0.0,1.22,0.28,1.73,1.52,1.51,1.47,15,33.0,1,11,5,0.04,89,0,1.0,3.3,11.511856986501275,13.064939802991608,26.563298066399124,5.105800802626779,2741.0
Bafodé Diakité,Bournemouth,Defender,41,78.77,0.0,0.01,0.07,0.0,6.85,1.41,1.73,1.52,1.51,1.47,15,33.0,0,11,0,0.0,0,0,1.0,0.3,18.84705882352941,3.832941176470588,1.5529411764705885,2.428235294117647,1275.0
Bafodé Diakité,Bournemouth,Defender,41,78.77,0.0,0.01,0.07,0.0,6.85,1.41,1.73,1.52,1.51,1.47,15,33.0,1,11,0,0.0,0,0,1.0,0.3,18.84705882352941,3.832941176470588,1.5529411764705885,2.428235294117647,1275.0
Álex Jiménez Sánchez,Bournemouth,Defender,45,82.7,0.05,0.07,0.39,0.0,3.21,2.46,1.73,1.52,1.51,1.47,15,33.0,0,11,2,0.0,89,0,1.0,0.3,,,,,
Álex Jiménez Sánchez,Bournemouth,Defender,45,82.7,0.05,0.07,0.39,0.0,3.21,2.46,1.73,1.52,1.51,1.47,15,33.0,1,11,2,0.0,89,0,1.0,0.3,,,,,
Dango Ouattara,Brentford,Midfielder,59,78.38,0.31,0.25,0.2,0.0,3.25,0.89,1.77,1.45,1.32,1.59,12,33.0,1,7,4,0.12,133,0,3.0,1.9,20.20343461030383,16.7556142668428,27.820343461030383,6.4517833553500665,2271.0
Caoimhín Kelleher,Brentford,Goalkeeper,48,100.0,0.0,0.0,0.03,0.0,1.28,0.03,1.77,1.45,1.32,1.59,12,33.0,1,7,12,0.0,212,0,3.0,12.0,24.697297297297297,0.6216216216216217,0.0,2.535135135135135,3330.0
Hákon Rafn Valdimarsson,Brentford,Goalkeeper,38,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.45,1.32,1.59,12,33.0,1,7,0,0.0,0,0,3.0,0.7,13.0,0.0,0.0,1.3,90.0
Nathan Collins,Brentford,Defender,49,92.95,0.1,0.07,0.19,0.0,8.86,0.95,1.77,1.45,1.32,1.59,12,33.0,1,7,10,0.28,210,0,3.0,2.6,25.706496129249413,4.356109054190509,9.84516997643891,3.9956243688993607,2971.0
Kristoffer Ajer,Brentford,Defender,44,75.28,0.06,0.05,0.17,0.0,7.37,1.94,1.77,1.45,1.32,1.59,12,33.0,1,7,0,0.0,0,0,3.0,0.2,20.014404432132963,2.9468144044321334,8.227146814404433,3.1263157894736846,1805.0
Michael Kayode,Brentford,Defender,46,98.24,0.02,0.08,0.2,0.0,4.49,1.97,1.77,1.45,1.32,1.59,12,33.0,1,7,11,0.09,210,0,3.0,1.0,16.955801104972373,12.988950276243092,3.591160220994475,3.361878453038674,3258.0
Ethan Pinnock,Brentford,Defender,42,91.67,0.0,0.0,0.27,0.0,10.47,1.42,1.77,1.45,1.32,1.59,12,33.0,1,7,10,0.01,90,0,3.0,0.1,25.075471698113205,0.3396226415094339,9.339622641509434,3.4811320754716983,318.0
Sepp van den Berg,Brentford,Defender,46,98.52,0.12,0.06,0.04,0.0,8.25,0.59,1.77,1.45,1.32,1.59,12,33.0,1,7,10,0.0,210,0,3.0,1.2,21.481347337921044,3.1944947482796087,9.94204998189062,3.46504889532778,2761.0
Kevin Schade,Brentford,Midfielder,70,89.27,0.4,0.16,0.23,0.04,1.9,1.43,1.77,1.45,1.32,1.59,12,33.0,1,7,9,1.11,196,0,3.0,1.6,17.606413994169092,12.466836734693876,26.927842565597665,5.667638483965014,2744.0
Mikkel Damsgaard,Brentford,Midfielder,56,67.9,0.11,0.29,0.0,0.0,1.92,2.58,1.77,1.45,1.32,1.59,12,33.0,1,7,2,0.01,75,0,3.0,0.8,23.340175953079186,30.40909090909091,14.34017595307918,6.818181818181818,2046.0
Jordan Henderson,Brentford,Midfielder,50,70.5,0.03,0.16,0.2,0.0,2.88,1.29,1.77,1.45,1.32,1.59,12,33.0,1,7,5,0.0,90,0,3.0,0.3,15.852433281004712,16.874411302982733,2.307692307692308,3.50392464678179,1911.0
Vitaly Janelt,Brentford,Midfielder,49,62.47,0.05,0.26,0.51,0.0,4.74,1.72,1.77,1.45,1.32,1.59,12,33.0,1,7,0,0.0,0,0,3.0,0.1,21.991631799163176,22.07949790794979,6.087866108786611,4.958158995815899,1434.0
Mathias Jensen,Brentford,Midfielder,49,64.63,0.07,0.21,0.15,0.0,2.45,1.53,1.77,1.45,1.32,1.59,12,33.0,1,7,8,0.14,210,0,3.0,0.1,17.509602501116568,25.4323358642251,8.07949977668602,5.100937918713711,2239.0
Gustavo Nunes Fernandes Gomes,Brentford,Midfielder,49,88.7,0.04,0.05,0.34,0.0,0.0,0.0,1.77,1.45,1.32,1.59,12,33.0,1,7,0,0.0,0,0,3.0,0.0,,,,,
Yehor Yarmoliuk,Brentford,Midfielder,50,77.71,0.05,0.05,0.28,0.0,2.57,2.29,1.77,1.45,1.32,1.59,12,33.0,1,7,8,0.0,210,0,3.0,0.1,15.10180995475113,9.26470588235294,3.970588235294117,2.830316742081448,2652.0
Igor Thiago Nascimento Rodrigues,Brentford,Forward,73,95.56,0.72,0.11,0.2,0.0,2.24,0.94,1.77,1.45,1.32,1.59,12,33.0,1,7,18,1.72,212,1,3.0,31.4,27.95429616087751,10.489031078610603,32.08409506398537,7.044789762340035,3282.0
Bart Verbruggen,Brighton,Goalkeeper,45,100.0,0.0,0.0,0.09,0.0,0.81,0.03,1.49,1.41,2.06,1.49,6,33.0,0,9,9,0.0,90,0,7.0,11.1,24.605263157894736,0.2631578947368421,0.0,2.4921052631578946,3420.0
Bart Verbruggen,Brighton,Goalkeeper,45,100.0,0.0,0.0,0.09,0.0,0.81,0.03,1.49,1.41,2.06,1.49,6,33.0,1,9,9,0.0,90,0,7.0,11.1,24.605263157894736,0.2631578947368421,0.0,2.4921052631578946,3420.0
Olivier Boscagli,Brighton,Defender,42,65.56,0.0,0.01,0.34,0.0,7.83,2.04,1.49,1.41,2.06,1.49,6,33.0,0,9,10,0.0,90,0,7.0,0.2,24.28535669586984,9.25907384230288,1.3516896120150188,3.503128911138924,799.0
Olivier Boscagli,Brighton,Defender,42,65.56,0.0,0.01,0.34,0.0,7.83,2.04,1.49,1.41,2.06,1.49,6,33.0,1,9,10,0.0,90,0,7.0,0.2,24.28535669586984,9.25907384230288,1.3516896120150188,3.503128911138924,799.0
Lewis Dunk,Brighton,Defender,45,98.08,0.03,0.02,0.35,0.0,6.46,1.16,1.49,1.41,2.06,1.49,6,33.0,0,9,0,0.0,0,0,7.0,0.9,20.60768417342263,3.981318293972506,6.661966866408178,3.1311244272118435,2837.0
Lewis Dunk,Brighton,Defender,45,98.08,0.03,0.02,0.35,0.0,6.46,1.16,1.49,1.41,2.06,1.49,6,33.0,1,9,0,0.0,0,0,7.0,0.9,20.60768417342263,3.981318293972506,6.661966866408178,3.1311244272118435,2837.0
Ferdi Kadıoğlu,Brighton,Defender,44,93.37,0.05,0.04,0.21,0.0,3.27,1.88,1.49,1.41,2.06,1.49,6,33.0,0,9,6,0.02,90,0,7.0,1.1,14.520766773162938,12.789776357827476,8.166134185303514,3.5568690095846645,3130.0
Ferdi Kadıoğlu,Brighton,Defender,44,93.37,0.05,0.04,0.21,0.0,3.27,1.88,1.49,1.41,2.06,1.49,6,33.0,1,9,6,0.02,90,0,7.0,1.1,14.520766773162938,12.789776357827476,8.166134185303514,3.5568690095846645,3130.0
Jan Paul van Hecke,Brighton,Defender,46,99.04,0.09,0.03,0.27,0.0,7.25,1.52,1.49,1.41,2.06,1.49,6,33.0,0,9,5,0.0,90,0,7.0,13.3,27.493457943925232,6.7401869158878505,8.271028037383177,4.261682242990654,3210.0
Jan Paul van Hecke,Brighton,Defender,46,99.04,0.09,0.03,0.27,0.0,7.25,1.52,1.49,1.41,2.06,1.49,6,33.0,1,9,5,0.0,90,0,7.0,13.3,27.493457943925232,6.7401869158878505,8.271028037383177,4.261682242990654,3210.0
Mitoma Kaoru,Brighton,Midfielder,61,75.66,0.23,0.19,0.19,0.0,1.38,0.88,1.49,1.41,2.06,1.49,6,33.0,0,9,1,0.0,10,0,7.0,2.4,15.14352392065344,22.174445740956827,21.843640606767792,5.896732788798133,1714.0
Mitoma Kaoru,Brighton,Midfielder,61,75.66,0.23,0.19,0.19,0.0,1.38,0.88,1.49,1.41,2.06,1.49,6,33.0,1,9,1,0.0,10,0,7.0,2.4,15.14352392065344,22.174445740956827,21.843640606767792,5.896732788798133,1714.0
Georginio Rutter,Brighton,Midfielder,56,69.83,0.14,0.19,0.11,0.0,2.01,1.56,1.49,1.41,2.06,1.49,6,33.0,0,9,1,0.02,15,0,7.0,0.3,17.158783783783786,17.71114864864865,22.702702702702705,5.7516891891891895,1776.0
Georginio Rutter,Brighton,Midfielder,56,69.83,0.14,0.19,0.11,0.0,2.01,1.56,1.49,1.41,2.06,1.49,6,33.0,1,9,1,0.02,15,0,7.0,0.3,17.158783783783786,17.71114864864865,22.702702702702705,5.7516891891891895,1776.0
Yankuba Minteh,Brighton,Midfielder,55,76.63,0.18,0.24,0.09,0.0,1.32,1.93,1.49,1.41,2.06,1.49,6,33.0,0,9,3,0.09,79,0,7.0,3.2,18.527417329426537,26.046881540393468,23.24403516115529,6.792381749686061,2389.0
Yankuba Minteh,Brighton,Midfielder,55,76.63,0.18,0.24,0.09,0.0,1.32,1.93,1.49,1.41,2.06,1.49,6,33.0,1,9,3,0.09,79,0,7.0,3.2,18.527417329426537,26.046881540393468,23.24403516115529,6.792381749686061,2389.0
