full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Michael Keane,Everton,Defender,46,86.89,0.15,0.0,0.0,0.05,9.35,1.24,1.3,1.51,0.94,2.17,19,29.0,1,8,4,0.06,98,0,7.0,3.4,585.0,28.5,228.0,84.1
Iliman Ndiaye,Everton,Midfielder,62,96.38,0.19,0.17,0.09,0.0,1.23,2.37,1.3,1.51,0.94,2.17,19,29.0,1,8,12,0.06,270,1,7.0,4.3,471.4,358.0,397.0,122.9
Idrissa Gana Gueye,Everton,Midfielder,54,93.56,0.09,0.05,0.05,0.05,2.16,2.05,1.3,1.51,0.94,2.17,19,29.0,1,8,7,0.2,266,0,7.0,0.1,288.4,216.8,163.0,66.9
James Garner,Everton,Midfielder,52,99.89,0.07,0.18,0.24,0.0,4.25,3.01,1.3,1.51,0.94,2.17,19,29.0,1,8,18,0.03,270,1,7.0,4.0,686.4,721.1,207.0,161.7
Thierno Barry,Everton,Forward,57,62.72,0.42,0.05,0.16,0.0,1.46,0.17,1.3,1.51,0.94,2.17,19,29.0,1,8,9,0.91,113,0,7.0,1.0,247.4,169.4,418.0,81.2
Jack Grealish,Everton,Midfielder,63,91.39,0.17,0.25,0.11,0.05,1.49,1.11,1.3,1.51,0.94,2.17,19,29.0,1,8,0,0.0,0,0,7.0,5.8,374.2,520.5,397.0,129.2
Bernd Leno,Fulham,Goalkeeper,49,100.0,0.0,0.0,0.1,0.0,1.24,0.14,1.26,1.59,1.3,1.84,18,29.0,1,10,7,0.0,270,0,5.0,1.5,605.4,0.0,0.0,60.4
Antonee Robinson,Fulham,Defender,49,75.56,0.01,0.08,0.1,0.0,5.15,2.63,1.26,1.59,1.3,1.84,18,29.0,1,10,1,0.0,90,0,5.0,0.7,217.2,249.5,34.0,50.1
Joachim Andersen,Fulham,Defender,45,97.91,0.06,0.02,0.24,0.0,8.96,1.45,1.26,1.59,1.3,1.84,18,29.0,1,10,4,0.0,90,0,5.0,4.8,657.2,111.8,124.0,89.6
Calvin Bassey,Fulham,Defender,44,90.63,0.06,0.01,0.26,0.0,5.85,2.14,1.26,1.59,1.3,1.84,18,29.0,1,10,9,0.34,270,0,5.0,0.5,418.4,101.1,79.0,60.1
Issa Diop,Fulham,Defender,43,65.89,0.01,0.0,0.3,0.0,6.39,0.91,1.26,1.59,1.3,1.84,18,29.0,1,10,3,0.0,180,0,5.0,0.1,118.0,5.7,12.0,13.6
Jorge Cuenca Barreno,Fulham,Defender,43,75.24,0.0,0.05,0.47,0.0,9.47,1.55,1.26,1.59,1.3,1.84,18,29.0,1,10,2,0.0,3,0,5.0,0.1,244.6,47.1,14.0,30.7
Kenny Tete,Fulham,Defender,45,90.74,0.04,0.05,0.1,0.0,4.97,3.33,1.26,1.59,1.3,1.84,18,29.0,1,10,8,0.27,258,0,5.0,0.3,398.0,207.1,108.0,71.4
Alex Iwobi,Fulham,Midfielder,64,96.62,0.08,0.15,0.09,0.0,1.24,1.01,1.26,1.59,1.3,1.84,18,29.0,1,10,25,0.39,266,0,5.0,2.2,434.0,576.9,227.0,123.9
Ryan Sessegnon,Fulham,Midfielder,54,81.77,0.08,0.12,0.0,0.0,4.88,2.24,1.26,1.59,1.3,1.84,18,29.0,1,10,7,0.24,188,0,5.0,0.2,340.8,197.1,187.0,72.2
Harry Wilson,Fulham,Midfielder,60,88.56,0.19,0.17,0.25,0.0,2.2,0.91,1.26,1.59,1.3,1.84,18,29.0,1,10,20,0.45,161,0,5.0,23.2,594.6,486.9,501.0,158.1
Sander Berge,Fulham,Midfielder,49,93.64,0.04,0.06,0.15,0.0,3.01,1.78,1.26,1.59,1.3,1.84,18,29.0,1,10,10,0.14,261,0,5.0,0.1,382.8,280.0,75.0,74.1
Saša Lukić,Fulham,Midfielder,49,71.05,0.14,0.11,0.44,0.0,3.2,2.61,1.26,1.59,1.3,1.84,18,29.0,1,10,0,0.0,0,0,5.0,0.1,232.0,338.7,119.0,68.9
Raúl Jiménez Rodríguez,Fulham,Forward,62,76.98,0.5,0.08,0.23,0.0,1.75,1.42,1.26,1.59,1.3,1.84,18,29.0,1,10,14,1.62,195,1,5.0,2.9,429.4,289.8,659.0,137.4
Karl Darlow,Leeds,Goalkeeper,39,100.0,0.0,0.0,0.08,0.0,1.38,0.0,1.51,1.54,1.04,1.61,11,29.0,1,15,7,0.0,270,0,4.0,2.5,290.8,0.0,0.0,29.3
Jayden Bogle,Leeds,Defender,44,94.53,0.07,0.08,0.2,0.0,3.53,2.02,1.51,1.54,1.04,1.61,11,29.0,1,15,5,0.23,248,0,4.0,0.3,332.6,231.1,185.0,75.0
Pascal Struijk,Leeds,Defender,43,96.32,0.1,0.03,0.12,0.0,8.09,1.12,1.51,1.54,1.04,1.61,11,29.0,1,15,6,0.06,270,0,4.0,0.5,556.8,130.0,218.0,90.5
Jaka Bijol,Leeds,Defender,39,78.33,0.04,0.06,0.16,0.0,7.99,1.2,1.51,1.54,1.04,1.61,11,29.0,1,15,2,0.28,54,0,4.0,0.4,293.2,38.8,195.0,52.6
Gabriel Gudmundsson,Leeds,Defender,38,92.78,0.03,0.09,0.15,0.0,3.84,2.29,1.51,1.54,1.04,1.61,11,29.0,1,15,5,0.12,218,0,4.0,3.9,389.2,329.4,148.0,86.8
Joe Rodon,Leeds,Defender,39,97.53,0.06,0.01,0.04,0.0,7.34,1.18,1.51,1.54,1.04,1.61,11,29.0,1,15,8,0.24,266,0,4.0,3.9,574.8,64.9,173.0,81.5
Brenden Aaronson,Leeds,Midfielder,54,75.56,0.25,0.21,0.05,0.0,1.11,2.13,1.51,1.54,1.04,1.61,11,29.0,1,15,7,0.64,209,0,4.0,0.7,388.2,354.6,424.0,116.6
Ethan Ampadu,Leeds,Midfielder,49,99.15,0.05,0.04,0.27,0.0,4.33,2.46,1.51,1.54,1.04,1.61,11,29.0,1,15,14,0.1,270,0,4.0,0.2,453.4,301.1,90.0,84.7
Ilia Gruev,Leeds,Midfielder,47,69.39,0.05,0.11,0.22,0.0,2.6,1.59,1.51,1.54,1.04,1.61,11,29.0,1,15,6,0.08,225,0,4.0,0.1,188.4,167.8,63.0,41.7
Sean Longstaff,Leeds,Midfielder,48,61.7,0.07,0.24,0.19,0.0,2.39,3.53,1.51,1.54,1.04,1.61,11,29.0,1,15,1,0.0,7,0,4.0,0.2,240.2,357.3,71.0,66.8
Anton Stach,Leeds,Midfielder,47,91.48,0.11,0.25,0.14,0.0,3.04,2.49,1.51,1.54,1.04,1.61,11,29.0,1,15,17,0.25,262,0,4.0,2.6,546.2,765.0,268.0,158.2
Lucas Estella Perri,Leeds,Goalkeeper,45,100.0,0.0,0.0,0.12,0.0,1.0,0.0,1.51,1.54,1.04,1.61,11,29.0,1,15,0,0.0,0,0,4.0,0.2,322.4,0.0,0.0,32.2
Dominic Calvert-Lewin,Leeds,Forward,57,82.95,0.56,0.07,0.05,0.0,1.16,0.47,1.51,1.54,1.04,1.61,11,29.0,1,15,6,1.24,270,1,4.0,9.0,428.4,248.4,717.0,138.3
Noah Okafor,Leeds,Midfielder,55,62.71,0.33,0.09,0.21,0.0,1.49,1.42,1.51,1.54,1.04,1.61,11,29.0,1,15,0,0.0,0,0,4.0,0.1,254.6,199.8,322.0,77.7
James Justin,Leeds,Defender,39,60.28,0.1,0.13,0.17,0.0,6.07,2.24,1.51,1.54,1.04,1.61,11,29.0,1,15,6,0.03,249,0,4.0,1.0,265.4,110.1,123.0,50.0
Alisson Becker,Liverpool,Goalkeeper,54,100.0,0.0,0.0,0.04,0.0,1.46,0.0,1.86,1.28,0.93,1.75,20,29.0,0,6,10,0.0,270,0,2.0,6.4,429.0,0.1,0.0,42.8
Giorgi Mamardashvili,Liverpool,Goalkeeper,41,100.0,0.0,0.0,0.0,0.0,1.4,0.0,1.86,1.28,0.93,1.75,20,29.0,0,6,0,0.0,0,0,2.0,0.5,140.0,0.0,0.0,13.9
Milos Kerkez,Liverpool,Defender,56,81.32,0.04,0.08,0.18,0.0,3.74,1.85,1.86,1.28,0.93,1.75,20,29.0,0,6,13,0.0,236,0,2.0,3.0,372.6,379.4,118.0,87.2
Virgil van Dijk,Liverpool,Defender,62,100.0,0.12,0.01,0.14,0.0,8.72,0.62,1.86,1.28,0.93,1.75,20,29.0,0,6,19,0.76,270,0,2.0,32.5,861.2,178.4,364.0,140.3
Ibrahima Konaté,Liverpool,Defender,55,96.55,0.07,0.03,0.18,0.0,7.38,1.68,1.86,1.28,0.93,1.75,20,29.0,0,6,12,0.0,258,0,2.0,4.3,637.8,138.9,96.0,87.5
Conor Bradley,Liverpool,Defender,49,71.26,0.02,0.11,0.47,0.0,4.46,1.84,1.86,1.28,0.93,1.75,20,29.0,0,6,0,0.0,0,0,2.0,0.1,157.4,105.2,62.0,32.3
Mohamed Salah,Liverpool,Midfielder,140,95.56,0.35,0.27,0.05,0.0,0.5,0.5,1.86,1.28,0.93,1.75,20,29.0,0,6,14,0.47,256,1,2.0,14.4,394.4,617.5,644.0,165.6
Florian Wirtz,Liverpool,Midfielder,83,84.4,0.28,0.19,0.05,0.0,0.92,1.36,1.86,1.28,0.93,1.75,20,29.0,0,6,0,0.0,0,0,2.0,9.1,409.0,682.1,530.0,162.1
Cody Gakpo,Liverpool,Midfielder,73,81.56,0.34,0.25,0.09,0.0,1.32,0.96,1.86,1.28,0.93,1.75,20,29.0,0,6,12,1.03,230,0,2.0,6.0,422.6,574.6,629.0,162.5
Alexis Mac Allister,Liverpool,Midfielder,63,80.52,0.15,0.07,0.18,0.0,2.21,1.94,1.86,1.28,0.93,1.75,20,29.0,0,6,24,1.0,270,0,2.0,2.1,367.4,384.2,273.0,102.5
Dominik Szoboszlai,Liverpool,Midfielder,69,99.84,0.13,0.21,0.22,0.04,2.6,1.56,1.86,1.28,0.93,1.75,20,29.0,0,6,12,0.08,270,1,2.0,11.6,622.4,954.7,297.0,187.3
Ryan Gravenberch,Liverpool,Midfielder,55,96.87,0.04,0.08,0.19,0.0,3.46,1.73,1.86,1.28,0.93,1.75,20,29.0,0,6,8,0.07,220,0,2.0,5.2,559.6,412.4,151.0,112.0
Hugo Ekitiké,Liverpool,Forward,91,77.09,0.58,0.12,0.0,0.0,1.58,0.56,1.86,1.28,0.93,1.75,20,29.0,0,6,19,0.98,255,0,2.0,34.0,522.4,294.6,728.0,153.5
Antoine Semenyo,Man City,Midfielder,83,100.0,0.4,0.11,0.21,0.0,1.43,1.43,2.02,1.19,1.21,1.73,17,29.0,1,2,19,1.41,266,0,5.0,57.2,797.0,488.3,848.0,213.5
James Trafford,Man City,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.67,2.02,1.19,1.21,1.73,17,29.0,1,2,0,0.0,0,0,5.0,0.9,100.2,0.0,0.0,10.1
Marc Guéhi,Man City,Defender,52,100.0,0.13,0.09,0.19,0.0,6.7,1.37,2.02,1.19,1.21,1.73,17,29.0,1,2,9,0.45,270,0,5.0,37.3,672.0,198.8,321.0,119.3
Rayan Aït-Nouri,Man City,Defender,57,67.31,0.03,0.17,0.25,0.0,3.63,3.13,2.02,1.19,1.21,1.73,17,29.0,1,2,17,0.06,256,0,5.0,4.5,150.6,122.9,48.0,32.1
Joško Gvardiol,Man City,Defender,59,90.76,0.13,0.03,0.14,0.0,5.67,1.18,2.02,1.19,1.21,1.73,17,29.0,1,2,0,0.0,0,0,5.0,3.3,354.6,104.7,193.0,65.3
Abdukodir Khusanov,Man City,Defender,54,62.78,0.01,0.01,0.23,0.0,5.87,2.37,2.02,1.19,1.21,1.73,17,29.0,1,2,2,0.0,58,0,5.0,0.4,153.4,35.5,4.0,19.4
Matheus Nunes,Man City,Defender,54,93.03,0.02,0.1,0.17,0.0,4.51,1.99,2.02,1.19,1.21,1.73,17,29.0,1,2,11,0.0,270,0,5.0,3.5,546.8,408.4,76.0,103.4
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,91.2,0.02,0.02,0.13,0.0,6.63,0.57,2.02,1.19,1.21,1.73,17,29.0,1,2,10,0.04,225,0,5.0,3.4,549.2,139.5,96.0,78.6
Nico O'Reilly,Man City,Defender,51,83.99,0.19,0.12,0.18,0.0,3.49,2.65,2.02,1.19,1.21,1.73,17,29.0,1,2,23,0.73,159,0,5.0,9.4,509.8,321.5,333.0,116.5
Phil Foden,Man City,Midfielder,81,80.36,0.3,0.23,0.2,0.0,1.16,1.36,2.02,1.19,1.21,1.73,17,29.0,1,2,3,0.19,79,0,5.0,8.5,501.4,765.3,437.0,170.2
Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,62,84.29,0.07,0.18,0.29,0.0,2.03,1.33,2.02,1.19,1.21,1.73,17,29.0,1,2,6,0.28,270,0,5.0,0.6,365.0,566.8,202.0,113.5
Jérémy Doku,Man City,Midfielder,64,63.44,0.2,0.4,0.0,0.0,0.76,1.21,2.02,1.19,1.21,1.73,17,29.0,1,2,1,0.04,13,0,5.0,2.3,304.4,568.0,381.0,125.2
Rodrigo 'Rodri' Hernandez Cascante,Man City,Midfielder,63,74.58,0.07,0.16,0.16,0.0,3.43,2.65,2.02,1.19,1.21,1.73,17,29.0,1,2,18,0.49,270,0,5.0,0.5,284.0,325.2,92.0,70.2
Nico González Iglesias,Man City,Midfielder,59,73.28,0.03,0.05,0.39,0.0,4.4,2.36,2.02,1.19,1.21,1.73,17,29.0,1,2,0,0.0,0,0,5.0,0.1,278.6,185.6,64.0,52.8
Tijjani Reijnders,Man City,Midfielder,50,66.09,0.27,0.18,0.12,0.0,1.77,0.61,2.02,1.19,1.21,1.73,17,29.0,1,2,1,0.0,20,0,5.0,9.6,329.6,318.5,387.0,102.7
Erling Haaland,Man City,Forward,146,93.21,0.87,0.18,0.04,0.0,1.59,0.5,2.02,1.19,1.21,1.73,17,29.0,1,2,8,0.41,180,1,5.0,61.4,975.4,251.1,1179.0,240.7
Gianluigi Donnarumma,Man City,Goalkeeper,56,100.0,0.0,0.0,0.23,0.0,1.35,0.0,2.02,1.19,1.21,1.73,17,29.0,1,2,11,0.0,270,0,5.0,9.6,540.6,0.0,0.0,54.2
Max Alleyne,Man City,Defender,40,76.67,0.25,0.02,0.0,0.0,5.33,2.0,2.02,1.19,1.21,1.73,17,29.0,1,2,0,0.0,0,0,5.0,0.0,34.0,14.8,26.0,7.5
Bryan Mbeumo,Man Utd,Midfielder,87,96.9,0.41,0.18,0.17,0.0,0.66,0.84,1.91,1.27,1.63,1.37,12,29.0,0,3,9,0.76,238,0,6.0,23.3,524.0,664.6,714.0,190.3
Altay Bayındır,Man Utd,Goalkeeper,47,100.0,0.0,0.05,0.0,0.0,1.17,0.0,1.91,1.27,1.63,1.37,12,29.0,0,3,0,0.0,0,0,6.0,0.3,118.4,10.0,0.0,12.8
Matthijs de Ligt,Man Utd,Defender,49,100.0,0.1,0.03,0.0,0.0,6.77,1.46,1.91,1.27,1.63,1.37,12,29.0,0,3,0,0.0,0,0,6.0,1.8,276.6,60.2,122.0,45.7
Lisandro Martínez,Man Utd,Defender,48,70.56,0.01,0.04,0.0,0.0,6.27,1.19,1.91,1.27,1.63,1.37,12,29.0,0,3,0,0.0,0,0,6.0,0.6,220.2,78.3,10.0,31.0
Diogo Dalot Teixeira,Man Utd,Defender,46,84.61,0.07,0.13,0.22,0.0,4.26,1.67,1.91,1.27,1.63,1.37,12,29.0,0,3,9,0.03,209,0,6.0,5.0,435.4,383.6,159.0,97.8
Patrick Dorgu,Man Utd,Defender,42,67.02,0.14,0.18,0.34,0.0,3.25,3.18,1.91,1.27,1.63,1.37,12,29.0,0,3,0,0.0,0,0,6.0,3.3,402.4,354.1,262.0,101.9
Harry Maguire,Man Utd,Defender,44,72.71,0.08,0.02,0.17,0.0,6.37,0.87,1.91,1.27,1.63,1.37,12,29.0,0,3,10,0.05,264,0,6.0,1.7,223.2,25.7,104.0,35.5
Luke Shaw,Man Utd,Defender,45,94.98,0.01,0.05,0.18,0.0,3.55,1.96,1.91,1.27,1.63,1.37,12,29.0,0,3,8,0.04,173,0,6.0,0.7,391.0,264.9,57.0,71.3
Leny Yoro,Man Utd,Defender,41,61.41,0.06,0.01,0.0,0.0,5.87,1.58,1.91,1.27,1.63,1.37,12,29.0,0,3,9,0.26,270,0,6.0,1.3,263.2,68.8,90.0,42.1
Bruno Borges Fernandes,Man Utd,Midfielder,100,97.09,0.39,0.47,0.12,0.0,2.2,1.68,1.91,1.27,1.63,1.37,12,29.0,0,3,23,0.92,270,1,6.0,40.5,921.4,1335.0,437.0,269.6
Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,80,81.03,0.24,0.11,0.05,0.0,1.57,1.47,1.91,1.27,1.63,1.37,12,29.0,0,3,10,0.38,270,0,6.0,7.6,475.0,386.5,576.0,143.9
Amad Diallo,Man Utd,Midfielder,62,84.06,0.24,0.21,0.1,0.0,1.92,1.61,1.91,1.27,1.63,1.37,12,29.0,0,3,3,0.21,86,0,6.0,1.5,360.6,506.1,427.0,129.5
Carlos Henrique Casimiro,Man Utd,Midfielder,56,83.7,0.24,0.11,0.27,0.04,3.85,2.98,1.91,1.27,1.63,1.37,12,29.0,0,3,17,0.44,240,0,6.0,2.6,622.2,404.2,426.0,145.5
Senne Lammens,Man Utd,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,0.91,0.04,1.91,1.27,1.63,1.37,12,29.0,0,3,13,0.0,270,0,6.0,2.5,431.2,0.0,2.0,43.3
Nick Pope,Newcastle,Goalkeeper,51,99.6,0.01,0.0,0.05,0.0,1.46,0.05,1.63,1.37,1.91,1.27,3,29.0,1,12,3,0.16,180,0,3.0,4.5,505.8,0.0,35.0,54.1
Lewis Hall,Newcastle,Defender,53,78.69,0.06,0.1,0.12,0.0,5.33,2.58,1.63,1.37,1.91,1.27,3,29.0,1,12,10,0.13,270,0,3.0,2.4,427.4,271.8,131.0,83.0
Fabian Schär,Newcastle,Defender,52,76.11,0.08,0.01,0.08,0.0,8.35,1.16,1.63,1.37,1.91,1.27,3,29.0,1,12,0,0.0,0,0,3.0,1.2,291.2,63.6,108.0,46.4
Sven Botman,Newcastle,Defender,49,74.03,0.09,0.05,0.08,0.0,8.14,0.76,1.63,1.37,1.91,1.27,3,29.0,1,12,1,0.0,1,0,3.0,0.4,325.8,49.7,132.0,50.8
Dan Burn,Newcastle,Defender,50,91.06,0.01,0.02,0.37,0.05,7.32,1.63,1.63,1.37,1.91,1.27,3,29.0,1,12,4,0.0,270,0,3.0,3.3,373.4,87.6,76.0,53.8
Tino Livramento,Newcastle,Defender,49,89.23,0.01,0.05,0.09,0.0,3.35,1.63,1.63,1.37,1.91,1.27,3,29.0,1,12,0,0.0,0,0,3.0,1.8,190.8,178.1,36.0,40.5
Kieran Trippier,Newcastle,Defender,49,92.03,0.01,0.11,0.19,0.0,3.49,1.42,1.63,1.37,1.91,1.27,3,29.0,1,12,7,0.03,254,0,3.0,1.4,261.4,430.7,12.0,70.3
Anthony Gordon,Newcastle,Midfielder,72,78.94,0.41,0.2,0.17,0.06,0.81,0.87,1.63,1.37,1.91,1.27,3,29.0,1,12,11,1.61,246,1,3.0,2.9,308.8,383.9,448.0,113.7
Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,68,97.68,0.26,0.14,0.22,0.0,1.92,2.23,1.63,1.37,1.91,1.27,3,29.0,1,12,0,0.0,0,1,3.0,5.0,682.6,634.3,365.0,168.3
Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,59,79.9,0.11,0.1,0.46,0.0,3.37,2.0,1.63,1.37,1.91,1.27,3,29.0,1,12,6,0.29,210,0,3.0,0.3,290.4,258.5,309.0,85.8
Sandro Tonali,Newcastle,Midfielder,53,79.77,0.05,0.12,0.13,0.0,2.61,1.28,1.63,1.37,1.91,1.27,3,29.0,1,12,10,0.06,270,0,3.0,1.1,336.6,433.5,165.0,93.8
Lewis Miley,Newcastle,Midfielder,44,64.91,0.11,0.14,0.0,0.0,3.34,1.91,1.63,1.37,1.91,1.27,3,29.0,1,12,0,0.0,0,0,3.0,2.2,275.0,214.3,132.0,62.1
Aaron Ramsdale,Newcastle,Goalkeeper,48,88.61,0.0,0.01,0.0,0.0,0.7,0.0,1.63,1.37,1.91,1.27,3,29.0,1,12,3,0.0,90,0,3.0,0.7,125.8,10.0,0.0,13.6
Malick Thiaw,Newcastle,Defender,50,94.62,0.2,0.03,0.12,0.0,7.91,1.14,1.63,1.37,1.91,1.27,3,29.0,1,12,8,0.93,270,0,3.0,4.2,683.8,102.9,346.0,113.0
Nick Woltemade,Newcastle,Forward,67,69.96,0.44,0.07,0.0,0.0,1.35,1.06,1.63,1.37,1.91,1.27,3,29.0,1,12,2,0.0,114,0,3.0,6.9,358.2,182.7,381.0,91.1
Oleksandr Zinchenko,"""Nottham Forest""",Defender,49,77.11,0.02,0.12,0.0,0.0,3.58,2.56,1.21,1.73,2.02,1.19,2,29.0,0,17,0,0.0,0,0,3.0,0.2,80.8,83.4,22.0,18.6
Stefan Ortega Moreno,"""Nottham Forest""",Goalkeeper,47,100.0,0.0,0.0,0.0,0.0,0.33,0.0,1.21,1.73,2.02,1.19,2,29.0,0,17,3,0.0,90,0,3.0,0.2,68.6,0.0,0.0,6.9
Matz Sels,"""Nottham Forest""",Goalkeeper,46,94.04,0.0,0.0,0.1,0.0,1.02,0.05,1.21,1.73,2.02,1.19,2,29.0,0,17,3,0.0,180,0,3.0,4.7,473.0,10.0,0.0,48.3
Nikola Milenković,"""Nottham Forest""",Defender,51,100.0,0.02,0.0,0.21,0.0,7.38,0.69,1.21,1.73,2.02,1.19,2,29.0,0,17,5,0.08,270,0,3.0,3.1,513.8,38.6,104.0,65.9
Murillo Costa dos Santos,"""Nottham Forest""",Defender,52,96.35,0.02,0.01,0.2,0.0,8.11,1.48,1.21,1.73,2.02,1.19,2,29.0,0,17,5,0.1,270,0,3.0,1.9,492.4,101.1,73.0,66.7
Ola Aina,"""Nottham Forest""",Defender,47,97.86,0.02,0.02,0.24,0.0,5.53,1.26,1.21,1.73,2.02,1.19,2,29.0,0,17,3,0.0,261,0,3.0,2.3,195.4,127.5,54.0,37.8
Neco Williams,"""Nottham Forest""",Defender,47,96.9,0.05,0.12,0.15,0.04,4.21,2.84,1.21,1.73,2.02,1.19,2,29.0,0,17,5,0.01,234,0,3.0,2.8,583.0,408.3,258.0,124.8
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,42,78.52,0.06,0.0,0.0,0.0,6.73,1.68,1.21,1.73,2.02,1.19,2,29.0,0,17,2,0.14,124,0,3.0,0.1,46.2,0.8,10.0,5.6
Felipe Rodrigues da Silva,"""Nottham Forest""",Defender,43,69.26,0.13,0.0,0.39,0.0,7.48,2.3,1.21,1.73,2.02,1.19,2,29.0,0,17,1,0.0,1,0,3.0,0.1,233.8,20.8,59.0,31.4
Zach Abbott,"""Nottham Forest""",Defender,38,65.0,0.0,0.0,0.0,0.0,6.0,1.5,1.21,1.73,2.02,1.19,2,29.0,0,17,0,0.0,0,0,3.0,0.3,25.4,6.3,0.0,3.2
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,73,96.09,0.3,0.11,0.04,0.0,1.42,0.55,1.21,1.73,2.02,1.19,2,29.0,0,17,19,1.13,269,1,3.0,3.8,531.0,641.9,588.0,175.9
Callum Hudson-Odoi,"""Nottham Forest""",Midfielder,57,67.7,0.15,0.18,0.0,0.0,1.1,0.72,1.21,1.73,2.02,1.19,2,29.0,0,17,9,0.49,165,0,3.0,0.7,312.8,528.2,300.0,113.8
Elliot Anderson,"""Nottham Forest""",Midfielder,55,99.62,0.08,0.1,0.17,0.0,2.77,2.88,1.21,1.73,2.02,1.19,2,29.0,0,17,18,0.28,256,0,3.0,7.0,669.0,752.8,232.0,165.7
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,49,85.4,0.09,0.07,0.22,0.0,3.75,2.61,1.21,1.73,2.02,1.19,2,29.0,0,17,7,0.13,270,0,3.0,0.1,330.2,142.3,116.0,59.0
Chris Wood,"""Nottham Forest""",Forward,72,77.78,0.33,0.03,0.0,0.0,1.0,0.17,1.21,1.73,2.02,1.19,2,29.0,0,17,0,0.0,0,1,3.0,4.6,77.6,49.6,179.0,29.8
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,58,68.17,0.24,0.09,0.0,0.0,1.3,0.97,1.21,1.73,2.02,1.19,2,29.0,0,17,12,0.2,236,0,3.0,1.2,209.6,155.8,495.0,83.7
Dan Ndoye,"""Nottham Forest""",Midfielder,55,60.05,0.09,0.12,0.08,0.0,1.86,1.78,1.21,1.73,2.02,1.19,2,29.0,0,17,2,0.05,32,0,3.0,0.7,165.0,216.0,178.0,56.1
John Victor Maciel Furtado,"""Nottham Forest""",Goalkeeper,40,97.78,0.0,0.0,0.2,0.0,0.82,0.0,1.21,1.73,2.02,1.19,2,29.0,0,17,0,0.0,0,0,3.0,0.3,56.4,0.0,0.0,5.7
Nicolò Savona,"""Nottham Forest""",Defender,45,82.22,0.11,0.05,0.17,0.0,3.25,1.76,1.21,1.73,2.02,1.19,2,29.0,0,17,0,0.0,0,0,3.0,0.1,216.6,123.2,94.0,43.5
Daniel Ballard,Sunderland,Defender,46,86.18,0.17,0.07,0.14,0.0,9.83,1.39,1.04,1.61,1.51,1.54,15,29.0,0,11,17,0.14,270,0,3.0,3.7,612.4,153.6,348.0,111.5
Trai Hume,Sunderland,Defender,45,92.3,0.07,0.05,0.26,0.0,4.2,2.06,1.04,1.61,1.51,1.54,15,29.0,0,11,11,0.06,270,0,3.0,0.3,386.6,269.8,178.0,82.5
Reinildo Mandava,Sunderland,Defender,38,93.53,0.01,0.02,0.38,0.06,5.99,1.7,1.04,1.61,1.51,1.54,15,29.0,0,11,0,0.0,0,0,3.0,2.9,285.4,94.0,37.0,41.8
Jenson Seelt,Sunderland,Defender,40,75.0,0.0,0.0,0.0,0.0,5.41,2.71,1.04,1.61,1.51,1.54,15,29.0,0,11,0,0.0,0,0,3.0,0.1,33.6,2.4,0.0,3.6
Habib Diarra,Sunderland,Midfielder,53,86.94,0.2,0.02,0.38,0.0,1.56,0.97,1.04,1.61,1.51,1.54,15,29.0,0,11,14,1.1,250,1,3.0,0.1,110.2,67.4,155.0,32.6
Enzo Le Fée,Sunderland,Midfielder,50,92.06,0.17,0.1,0.19,0.0,2.47,2.63,1.04,1.61,1.51,1.54,15,29.0,0,11,17,0.81,270,1,3.0,1.4,533.2,566.5,199.0,130.0
Noah Sadiki,Sunderland,Midfielder,49,98.52,0.02,0.02,0.25,0.0,3.15,1.49,1.04,1.61,1.51,1.54,15,29.0,0,11,6,0.05,270,0,3.0,0.1,255.8,201.9,65.0,52.4
Chemsdine Talbi,Sunderland,Midfielder,49,61.01,0.11,0.04,0.0,0.0,1.18,0.63,1.04,1.61,1.51,1.54,15,29.0,0,11,2,0.0,68,0,3.0,0.2,178.2,171.7,160.0,50.5
Granit Xhaka,Sunderland,Midfielder,51,92.71,0.02,0.13,0.17,0.0,4.69,1.55,1.04,1.61,1.51,1.54,15,29.0,0,11,4,0.0,129,0,3.0,3.4,543.0,444.4,81.0,106.8
Robin Roefs,Sunderland,Goalkeeper,49,100.0,0.0,0.03,0.11,0.0,1.18,0.0,1.04,1.61,1.51,1.54,15,29.0,0,11,3,0.0,180,0,3.0,10.0,704.0,40.0,0.0,74.3
